p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Rogue,1,7,13,2,Ranger,1,6,17,2,Druid,1,6,15,2,Fighter,1,7,19,2,4,Xvart Warlock of Raxivort,1.0,12,22,0.31135531135531136
Cleric,1,9,18,2,Fighter,1,10,16,2,Sorcerer,1,3,10,2,Barbarian,1,9,12,2,2,Wererat,2.0,12,33,0.8448210922787196
Artificer,5,30,12,3,Bard,5,30,14,3,Druid,5,36,12,3,Sorcerer,5,32,11,3,10,Weasel,0.0,13,1,1.0
Artificer,4,26,16,3,Bard,4,28,12,3,Cleric,4,30,19,3,Monk,4,25,12,3,10,Boggle,0.125,14,18,1.0
Rogue,1,9,14,2,Artificer,1,6,17,2,Artificer,1,10,18,2,Wizzard,1,7,11,2,10,Stench Kow,0.5,10,15,0.0
Sorcerer,5,39,11,3,Sorcerer,5,28,14,3,Warlock,5,50,12,3,Fighter,5,34,17,3,1,Half-Red Dragon Veteran,5.0,18,65,0.8567992087279344
Druid,3,25,15,3,Monk,3,25,13,3,Monk,3,24,10,3,Cleric,3,24,18,3,10,Crawling Claw,0.0,12,2,1.0
Rogue,1,5,12,2,Warlock,1,5,16,2,Wizzard,1,5,14,2,Druid,1,7,12,2,10,Crocodile,0.5,12,19,0.0
Druid,2,15,12,2,Artificer,2,12,14,2,Barbarian,2,20,14,2,Artificer,2,10,17,2,1,Air Elemental Myrmidon,7.0,18,117,0.0
Warlock,1,6,12,2,Bard,1,9,14,2,Ranger,1,12,15,2,Wizzard,1,7,14,2,1,Merrow,2.0,13,45,0.3307086614173228
Sorcerer,1,6,13,2,Wizzard,1,8,13,2,Warlock,1,7,14,2,Bard,1,5,13,2,10,Dolphin,0.125,12,11,0.0
Sorcerer,3,12,12,3,Rogue,3,22,14,3,Ranger,3,34,14,3,Paladin,3,25,19,3,1,Mage,6.0,12,40,0.0
Fighter,4,33,12,3,Sorcerer,4,24,11,3,Monk,4,36,15,3,Paladin,4,37,15,3,3,Mummy,3.0,11,58,0.407875231159215
Druid,5,32,11,3,Warlock,5,34,11,3,Sorcerer,5,29,14,3,Ranger,5,44,17,3,1,Draegloth,7.0,15,123,0.7348814470789538
Fighter,3,31,18,3,Artificer,3,18,14,3,Warlock,3,29,14,3,Cleric,3,23,18,3,10,Lizard,0.0,10,2,0.865501540265065
Ranger,4,41,14,3,Wizzard,4,22,10,3,Paladin,4,37,17,3,Druid,4,27,15,3,2,Chasme,6.0,15,84,0.0
Ranger,2,15,15,2,Warlock,2,12,14,2,Bard,2,19,16,2,Rogue,2,16,12,2,1,Flesh Golem,5.0,9,93,0.21836536647657195
Rogue,2,15,12,2,Artificer,2,19,12,2,Wizzard,2,10,14,2,Artificer,2,15,18,2,2,Priest,2.0,13,27,0.0
Paladin,4,28,16,3,Fighter,4,42,19,3,Sorcerer,4,31,12,3,Sorcerer,4,21,15,3,4,Fire Snake,1.0,14,22,0.8162500581855421
Ranger,3,26,17,3,Rogue,3,26,17,3,Rogue,3,21,12,3,Cleric,3,24,13,3,2,Spawn of Kyuss,5.0,10,76,0.3823260073260073
Fighter,2,15,18,2,Artificer,2,13,15,2,Paladin,2,23,14,2,Sorcerer,2,10,12,2,1,Xorn,5.0,19,73,0.01975517095821022
Cleric,2,16,13,2,Artificer,2,17,17,2,Paladin,2,16,15,2,Rogue,2,18,11,2,1,Orc War Chief,4.0,16,93,0.24336436793147292
Rogue,2,13,11,2,Wizzard,2,10,12,2,Monk,2,16,15,2,Druid,2,18,15,2,2,Hunter Shark,2.0,12,45,0.8953680228580628
Bard,3,19,12,3,Cleric,3,27,15,3,Warlock,3,25,14,3,Wizzard,3,14,10,3,2,Green Dragon Wyrmling,2.0,17,38,0.02273399330590457
Monk,3,29,12,3,Warlock,3,25,14,3,Rogue,3,20,14,3,Bard,3,24,15,3,2,Cambion,5.0,19,82,0.0
Bard,5,35,15,3,Fighter,5,46,17,3,Monk,5,31,10,3,Rogue,5,37,12,3,1,Archmage,12.0,12,99,0.5671909410671632
Druid,3,19,11,3,Ranger,3,33,17,3,Ranger,3,24,15,3,Barbarian,3,42,13,3,1,Gauth,6.0,15,52,1.0
Barbarian,5,47,12,3,Warlock,5,34,12,3,Ranger,5,52,12,3,Druid,5,39,13,3,5,Peryton,2.0,13,33,0.9470877227599513
Monk,3,22,15,3,Fighter,3,34,12,3,Cleric,3,23,19,3,Cleric,3,18,12,3,5,Faerie Dragon (Indigo),2.0,15,14,1.0
Barbarian,2,21,15,2,Rogue,2,17,17,2,Warlock,2,19,13,2,Rogue,2,9,11,2,1,Young Black Dragon,7.0,18,127,0.0
Rogue,3,23,12,3,Rogue,3,16,11,3,Artificer,3,26,12,3,Cleric,3,20,14,3,3,Swarm of Poisonous Snakes,2.0,14,36,0.05833247641928338
Cleric,4,36,14,3,Druid,4,30,13,3,Fighter,4,42,15,3,Bard,4,24,13,3,10,Baboon,0.0,12,3,1.0
Barbarian,2,26,12,2,Monk,2,14,15,2,Druid,2,15,11,2,Cleric,2,16,17,2,3,Priest,2.0,13,27,0.0
Fighter,5,45,12,3,Ranger,5,37,15,3,Wizzard,5,27,14,3,Bard,5,41,12,3,2,Cave Fisher,3.0,16,58,0.9643048324950735
Sorcerer,3,18,11,3,Fighter,3,29,12,3,Fighter,3,31,15,3,Fighter,3,25,14,3,3,Owlbear,3.0,13,59,0.0
Sorcerer,2,9,11,2,Wizzard,2,15,11,2,Barbarian,2,16,12,2,Wizzard,2,12,10,2,2,Kobold Dragonshield,1.0,15,44,0.1902002861230329
Cleric,5,46,18,3,Rogue,5,46,12,3,Bard,5,52,13,3,Rogue,5,33,11,3,8,Polar Bear,2.0,12,42,0.0
Ranger,2,16,16,2,Artificer,2,13,14,2,Warlock,2,18,14,2,Artificer,2,17,16,2,10,Lizardfolk,0.5,15,22,0.0
Cleric,2,11,20,2,Monk,2,17,14,2,Paladin,2,15,18,2,Ranger,2,26,14,2,10,Cultist,0.125,12,9,0.5041117283538458
Wizzard,4,27,14,3,Paladin,4,29,15,3,Druid,4,24,12,3,Bard,4,27,13,3,2,Young Remorhaz,5.0,14,93,0.0
Paladin,1,8,16,2,Warlock,1,8,14,2,Wizzard,1,6,10,2,Barbarian,1,7,16,2,10,Giant Goat,0.5,11,19,0.0
Paladin,2,20,14,2,Rogue,2,14,15,2,Rogue,2,17,12,2,Rogue,2,22,11,2,1,Fire Elemental Myrmidon,7.0,18,123,0.7057135720640046
Rogue,5,41,16,3,Rogue,5,47,15,3,Druid,5,38,14,3,Wizzard,5,18,10,3,7,Giant Boar,2.0,12,42,0.8448472145804617
Fighter,2,22,19,2,Fighter,2,16,12,2,Barbarian,2,20,17,2,Druid,2,8,14,2,10,Apprentice Wizard,0.25,10,13,0.8034090909090909
Druid,2,15,16,2,Bard,2,14,16,2,Warlock,2,14,15,2,Bard,2,11,15,2,10,Giant Bat,0.25,13,22,0.0
Ranger,4,31,15,3,Rogue,4,24,13,3,Paladin,4,34,17,3,Ranger,4,40,17,3,9,Quickling,1.0,16,10,0.3788821945016739
Cleric,3,19,13,3,Bard,3,22,16,3,Paladin,3,30,16,3,Paladin,3,33,18,3,1,Faerie Dragon (Violet),2.0,15,14,1.0
Wizzard,2,17,13,2,Rogue,2,17,14,2,Artificer,2,14,12,2,Druid,2,16,16,2,1,Beholder Zombie,5.0,15,93,0.15172540832616974
Barbarian,4,48,15,3,Fighter,4,47,19,3,Ranger,4,43,14,3,Bard,4,34,13,3,1,Draegloth,7.0,15,123,0.6152184902602367
Barbarian,3,21,12,3,Barbarian,3,39,17,3,Fighter,3,26,13,3,Cleric,3,30,19,3,1,Otyugh,5.0,14,114,0.7930458430458431
Paladin,4,34,17,3,Paladin,4,41,19,3,Cleric,4,23,13,3,Barbarian,4,44,17,3,1,Frost Giant,8.0,15,138,0.16634104714593828
Bard,5,39,13,3,Paladin,5,49,16,3,Warlock,5,43,16,3,Cleric,5,44,17,3,1,Barbed Devil,5.0,15,110,0.9411683496068695
Ranger,4,31,14,3,Wizzard,4,27,11,3,Druid,4,27,12,3,Sorcerer,4,31,13,3,2,Tlincalli,5.0,15,85,0.5320829728504923
Rogue,5,40,17,3,Druid,5,50,13,3,Ranger,5,55,14,3,Sorcerer,5,22,12,3,2,Bodak,6.0,15,58,0.9511601369341955
Warlock,3,18,13,3,Druid,3,29,13,3,Rogue,3,27,13,3,Druid,3,23,16,3,2,Green Slaad,8.0,16,127,0.0
Rogue,3,13,13,3,Druid,3,19,16,3,Warlock,3,23,13,3,Ranger,3,20,14,3,10,Drow,0.25,15,13,0.9070428056955304
Cleric,1,8,16,2,Paladin,1,8,18,2,Wizzard,1,8,13,2,Warlock,1,10,14,2,10,Pixie,0.25,15,1,1.0
Ranger,3,26,14,3,Fighter,3,32,15,3,Paladin,3,29,19,3,Barbarian,3,38,12,3,2,Tortle Druid,2.0,17,33,0.9575499001557042
Barbarian,2,23,13,2,Bard,2,17,16,2,Wizzard,2,7,10,2,Warlock,2,10,12,2,1,Earth Elemental Myrmidon,7.0,18,127,0.10882359709316507
Fighter,1,13,18,2,Sorcerer,1,7,11,2,Sorcerer,1,6,10,2,Wizzard,1,5,11,2,1,Pentadrone,2.0,16,32,0.06820737039350407
Rogue,2,15,17,2,Warlock,2,8,12,2,Warlock,2,18,16,2,Ranger,2,16,12,2,1,Gorgon,5.0,19,114,0.0
Ranger,4,34,16,3,Bard,4,35,12,3,Ranger,4,26,17,3,Ranger,4,39,15,3,3,Tanarukk,5.0,14,95,0.0
Wizzard,1,7,10,2,Artificer,1,7,15,2,Wizzard,1,7,11,2,Ranger,1,9,12,2,10,Twig Blight,0.125,13,4,0.0
Paladin,2,18,15,2,Ranger,2,21,12,2,Barbarian,2,21,12,2,Monk,2,21,15,2,2,Neogi,3.0,15,33,0.3371428571428572
Druid,5,44,16,3,Sorcerer,5,25,14,3,Wizzard,5,35,11,3,Paladin,5,29,17,3,4,Wraith,5.0,13,67,0.8369279623476866
Cleric,4,25,16,3,Rogue,4,40,17,3,Fighter,4,37,18,3,Rogue,4,38,13,3,1,Assassin,8.0,15,78,0.6403179277600818
Monk,2,15,15,2,Bard,2,14,13,2,Monk,2,18,16,2,Ranger,2,24,12,2,2,Hobgoblin Captain,3.0,17,39,0.2029771942503814
Rogue,2,15,13,2,Bard,2,18,16,2,Fighter,2,16,12,2,Rogue,2,9,16,2,10,Steam Mephit,0.25,10,21,0.0
Monk,3,24,13,3,Druid,3,20,12,3,Barbarian,3,30,17,3,Cleric,3,26,18,3,3,Owlbear,3.0,13,59,0.09541980894922071
Artificer,5,45,14,3,Rogue,5,37,16,3,Cleric,5,41,12,3,Barbarian,5,55,13,3,10,Shadow,0.5,12,16,0.0
Monk,1,4,12,2,Paladin,1,8,16,2,Fighter,1,8,13,2,Fighter,1,9,18,2,10,Sacred Statue,-1.0,19,95,0.0
Ranger,4,34,16,3,Cleric,4,30,20,3,Bard,4,31,12,3,Ranger,4,37,14,3,10,Giant Crab,0.125,15,13,0.7142679700577697
Artificer,5,41,15,3,Monk,5,42,10,3,Monk,5,32,14,3,Ranger,5,38,13,3,10,Kenku,0.25,13,13,0.8677428905055308
Monk,4,32,15,3,Artificer,4,34,17,3,Cleric,4,23,16,3,Fighter,4,44,18,3,2,Clockwork Oaken Bolter,5.0,16,117,0.0
Bard,2,20,12,2,Warlock,2,11,11,2,Ranger,2,16,17,2,Cleric,2,17,17,2,1,Sahuagin Baron,5.0,16,76,0.0
Sorcerer,4,23,14,3,Artificer,4,38,14,3,Monk,4,36,14,3,Fighter,4,32,17,3,1,Green Hag,3.0,17,82,0.9569935756556628
Artificer,3,24,13,3,Rogue,3,23,16,3,Cleric,3,23,12,3,Bard,3,16,15,3,1,Derro Savant,3.0,13,36,0.5911377841884746
Barbarian,4,51,13,3,Bard,4,28,14,3,Warlock,4,29,11,3,Rogue,4,37,12,3,10,Quipper,0.0,13,1,1.0
Druid,1,7,11,2,Paladin,1,10,17,2,Sorcerer,1,4,10,2,Druid,1,6,13,2,1,Yuan-ti Mind Whisperer,4.0,14,71,0.43971119133574005
Sorcerer,2,15,10,2,Rogue,2,16,12,2,Ranger,2,17,15,2,Barbarian,2,21,17,2,10,Weasel,0.0,13,1,0.0
Fighter,3,32,13,3,Bard,3,19,12,3,Wizzard,3,20,14,3,Sorcerer,3,22,11,3,2,Babau,4.0,16,82,0.0
Barbarian,1,8,16,2,Paladin,1,7,18,2,Druid,1,8,12,2,Wizzard,1,9,14,2,2,Nightmare,3.0,13,68,0.0
Bard,2,15,13,2,Cleric,2,16,20,2,Barbarian,2,17,14,2,Ranger,2,21,16,2,1,Half-Ogre (Ogrillon),1.0,12,30,0.7472705830734732
Warlock,3,18,11,3,Paladin,3,22,19,3,Ranger,3,30,16,3,Monk,3,19,15,3,10,Crocodile,0.5,12,19,0.0
Artificer,4,26,14,3,Barbarian,4,39,12,3,Rogue,4,34,14,3,Ranger,4,33,15,3,4,Pegasus,2.0,12,59,0.7753557052462662
Fighter,2,18,18,2,Cleric,2,15,15,2,Ranger,2,16,13,2,Artificer,2,14,14,2,10,Vine Blight,0.5,12,26,0.0
Warlock,5,41,11,3,Wizzard,5,23,15,3,Monk,5,42,10,3,Barbarian,5,56,14,3,10,Pteranodon,0.25,13,13,0.8511023876487501
Fighter,2,18,13,2,Warlock,2,13,15,2,Monk,2,14,10,2,Rogue,2,19,16,2,3,Hobgoblin Iron Shadow,2.0,15,32,0.0
Barbarian,5,53,17,3,Paladin,5,42,18,3,Artificer,5,45,12,3,Monk,5,37,10,3,1,Yochlol,10.0,15,136,0.9011841335446618
Paladin,4,25,14,3,Ranger,4,39,13,3,Paladin,4,28,18,3,Fighter,4,35,19,3,2,Sword Wraith Warrior,3.0,16,45,0.7677178568072281
Cleric,1,7,15,2,Druid,1,6,11,2,Wizzard,1,5,14,2,Warlock,1,11,12,2,10,Swarm of Wasps,0.5,12,22,0.0
Paladin,1,10,15,2,Cleric,1,7,17,2,Cleric,1,9,19,2,Warlock,1,8,12,2,1,Faerie Dragon (Green),2.0,15,14,1.0
Wizzard,3,22,11,3,Rogue,3,23,12,3,Rogue,3,24,14,3,Warlock,3,20,15,3,10,Giant Badger,0.25,10,13,0.0
Sorcerer,3,15,15,3,Rogue,3,15,16,3,Warlock,3,20,11,3,Rogue,3,18,14,3,1,Hobgoblin Warlord,6.0,20,97,0.0
Warlock,2,21,13,2,Paladin,2,15,14,2,Warlock,2,18,13,2,Monk,2,16,10,2,1,Sahuagin Priestess,2.0,12,33,0.9609613273148712
Ranger,2,18,12,2,Monk,2,16,14,2,Wizzard,2,12,12,2,Paladin,2,12,14,2,1,Githzerai Monk,2.0,14,38,0.6937669376693767
Paladin,3,28,15,3,Sorcerer,3,13,14,3,Ranger,3,23,13,3,Druid,3,18,13,3,5,Duergar Stone Guard,2.0,18,39,0.0
Paladin,5,47,14,3,Wizzard,5,34,12,3,Barbarian,5,45,16,3,Warlock,5,37,14,3,14,Tiger,1.0,12,37,0.0
Wizzard,2,15,10,2,Wizzard,2,14,14,2,Artificer,2,16,17,2,Rogue,2,16,14,2,1,Swarm of Poisonous Snakes,2.0,14,36,0.6139705882352942
Paladin,2,22,19,2,Wizzard,2,8,15,2,Druid,2,10,15,2,Sorcerer,2,8,14,2,10,Scorpion,0.0,11,1,0.0
Warlock,2,18,16,2,Druid,2,15,15,2,Wizzard,2,14,12,2,Paladin,2,17,19,2,10,Vegepygmy,0.25,13,13,0.0
Warlock,4,30,16,3,Cleric,4,32,13,3,Paladin,4,27,17,3,Rogue,4,36,14,3,1,Giant Scorpion,3.0,15,52,0.862850327966607
Monk,3,26,14,3,Artificer,3,19,15,3,Wizzard,3,18,13,3,Rogue,3,25,17,3,1,Githyanki Knight,8.0,18,91,0.0
Artificer,3,29,12,3,Warlock,3,25,15,3,Artificer,3,20,17,3,Wizzard,3,23,13,3,10,Giant Lizard,0.25,12,19,0.5874465409444701
Warlock,3,26,13,3,Warlock,3,19,15,3,Artificer,3,15,18,3,Warlock,3,25,11,3,2,Transmuter Wizard,5.0,12,49,0.663620108422677
Cleric,4,38,19,3,Bard,4,25,14,3,Warlock,4,30,16,3,Rogue,4,25,14,3,4,Meenlock,2.0,15,31,0.8957506832407652
Bard,4,18,16,3,Barbarian,4,54,14,3,Wizzard,4,28,15,3,Barbarian,4,37,17,3,4,Wight,3.0,14,45,0.2549843975895714
Rogue,2,17,16,2,Cleric,2,13,20,2,Artificer,2,15,13,2,Wizzard,2,9,10,2,1,Annis Hag,6.0,17,90,0.0
Paladin,5,47,16,3,Paladin,5,50,19,3,Barbarian,5,57,17,3,Paladin,5,46,17,3,3,Trapper,3.0,13,68,0.8656549776343846
Warlock,2,14,15,2,Paladin,2,20,14,2,Monk,2,14,15,2,Barbarian,2,16,13,2,2,Faerie Dragon (Yellow),1.0,15,14,1.0
Warlock,2,17,12,2,Warlock,2,14,12,2,Rogue,2,19,12,2,Sorcerer,2,12,13,2,3,Hunter Shark,2.0,12,45,0.0
Sorcerer,5,31,14,3,Druid,5,27,15,3,Fighter,5,54,12,3,Sorcerer,5,37,11,3,6,Myconid Sovereign,2.0,13,60,0.6525421400139658
Bard,4,22,16,3,Artificer,4,28,18,3,Artificer,4,33,15,3,Artificer,4,36,12,3,3,Wraith,5.0,13,67,1.0
Artificer,1,7,13,2,Ranger,1,7,17,2,Wizzard,1,6,14,2,Rogue,1,9,16,2,10,Myconid Adult,0.5,12,22,0.0
Artificer,1,11,14,2,Warlock,1,8,13,2,Monk,1,9,14,2,Artificer,1,7,17,2,10,Swarm of Rats,0.25,10,24,0.0
Warlock,5,36,14,3,Artificer,5,42,12,3,Wizzard,5,34,15,3,Artificer,5,32,14,3,6,Green Dragon Wyrmling,2.0,17,38,0.0
Fighter,2,21,17,2,Ranger,2,17,14,2,Rogue,2,14,14,2,Rogue,2,19,16,2,2,Ettin,4.0,12,85,0.0
Druid,2,11,16,2,Ranger,2,17,15,2,Bard,2,16,12,2,Artificer,2,12,17,2,1,Maurezhi,7.0,15,88,0.697903039843906
Druid,1,6,11,2,Ranger,1,9,13,2,Sorcerer,1,6,12,2,Druid,1,5,15,2,2,Berbalang,2.0,14,49,0.0
Barbarian,4,45,14,3,Druid,4,22,13,3,Rogue,4,29,11,3,Barbarian,4,48,16,3,1,Quaggoth Thonot,3.0,13,45,1.0
Wizzard,1,6,13,2,Ranger,1,7,12,2,Barbarian,1,9,13,2,Barbarian,1,8,16,2,1,Owlbear,3.0,13,59,0.33409090909090905
Artificer,1,7,16,2,Barbarian,1,8,16,2,Druid,1,7,13,2,Wizzard,1,9,12,2,10,Crawling Claw,0.0,12,2,0.2481893898243708
Sorcerer,5,30,14,3,Warlock,5,36,15,3,Cleric,5,27,16,3,Rogue,5,28,13,3,10,Panther,0.25,12,13,0.6768095028964595
Wizzard,2,9,12,2,Paladin,2,14,17,2,Warlock,2,14,11,2,Warlock,2,17,14,2,10,Raven,0.0,12,1,1.0
Fighter,4,29,18,3,Artificer,4,35,13,3,Druid,4,26,14,3,Sorcerer,4,28,15,3,1,Flind,9.0,16,127,0.0
Warlock,1,7,13,2,Cleric,1,9,17,2,Monk,1,6,11,2,Cleric,1,10,14,2,1,Yuan-ti Pureblood,1.0,11,40,0.9141598915989161
Artificer,5,29,18,3,Artificer,5,41,16,3,Paladin,5,36,17,3,Wizzard,5,17,14,3,10,Commoner,0.0,10,4,0.9836429126546006
Rogue,3,21,11,3,Bard,3,25,13,3,Barbarian,3,34,15,3,Fighter,3,26,15,3,1,Hezrou,8.0,16,136,0.022253233647541382
Sorcerer,1,7,13,2,Sorcerer,1,6,10,2,Rogue,1,8,11,2,Cleric,1,7,13,2,1,Weretiger,4.0,12,120,0.035346097201767304
Artificer,1,9,16,2,Warlock,1,9,11,2,Paladin,1,8,16,2,Wizzard,1,4,14,2,2,Ogre Zombie,2.0,8,85,0.0
Fighter,5,45,15,3,Paladin,5,46,18,3,Artificer,5,40,14,3,Monk,5,40,11,3,10,Satyr,0.5,14,31,0.9330327980825355
Paladin,5,46,16,3,Bard,5,38,12,3,Wizzard,5,27,13,3,Cleric,5,43,17,3,2,Clockwork Oaken Bolter,5.0,16,117,0.18490686713007387
Ranger,2,18,12,2,Druid,2,17,14,2,Ranger,2,15,17,2,Bard,2,20,15,2,1,Chasme,6.0,15,84,0.5972418670438473
Barbarian,2,23,14,2,Artificer,2,18,17,2,Monk,2,12,13,2,Warlock,2,11,13,2,2,Spectator,3.0,14,39,0.14385615548995292
Ranger,3,27,13,3,Monk,3,20,14,3,Rogue,3,23,11,3,Fighter,3,28,19,3,10,Hawk,0.0,13,1,0.7418575613991624
Artificer,5,44,15,3,Sorcerer,5,31,10,3,Rogue,5,36,12,3,Paladin,5,53,15,3,2,Animated Armor,1.0,18,33,0.9649714715520185
Wizzard,1,7,11,2,Druid,1,5,13,2,Paladin,1,10,15,2,Ranger,1,10,14,2,10,Apprentice Wizard,0.25,10,13,0.0
Ranger,5,40,15,3,Sorcerer,5,38,14,3,Ranger,5,61,17,3,Wizzard,5,28,10,3,1,Air Elemental Myrmidon,7.0,18,117,0.9324392639630975
Sorcerer,3,15,12,3,Rogue,3,22,15,3,Sorcerer,3,16,15,3,Cleric,3,27,20,3,10,Star Spawn Grue,0.25,11,17,0.3952863961414369
Cleric,3,25,13,3,Sorcerer,3,16,11,3,Barbarian,3,28,15,3,Paladin,3,31,16,3,4,Duergar Hammerer,2.0,17,33,0.14416426109539576
Bard,5,44,12,3,Barbarian,5,51,16,3,Bard,5,35,14,3,Wizzard,5,28,15,3,10,Orc,0.5,13,15,0.10892983873532912
Artificer,4,24,12,3,Barbarian,4,41,15,3,Wizzard,4,22,12,3,Fighter,4,23,12,3,5,Ogre Howdah,2.0,15,59,0.0
Monk,4,35,16,3,Druid,4,25,14,3,Barbarian,4,48,12,3,Wizzard,4,28,14,3,3,Faerie Dragon (Indigo),2.0,15,14,1.0
Artificer,1,7,16,2,Barbarian,1,12,15,2,Monk,1,6,13,2,Paladin,1,5,14,2,10,Gray Ooze,0.5,8,22,0.0
Wizzard,2,14,15,2,Rogue,2,16,11,2,Druid,2,21,11,2,Cleric,2,17,16,2,10,Smoke Mephit,0.25,12,22,0.0
Rogue,4,32,17,3,Artificer,4,27,12,3,Sorcerer,4,22,15,3,Ranger,4,30,14,3,10,Bullywug,0.25,15,11,0.8922256137952231
Druid,1,5,16,2,Bard,1,7,14,2,Warlock,1,9,13,2,Warlock,1,5,16,2,10,Giant Badger,0.25,10,13,0.0
Sorcerer,5,30,12,3,Cleric,5,32,14,3,Paladin,5,44,16,3,Sorcerer,5,25,12,3,10,Giant Frog,0.25,11,18,0.8470921465472937
Bard,4,19,16,3,Barbarian,4,54,13,3,Artificer,4,32,18,3,Sorcerer,4,32,13,3,1,Githzerai Zerth,6.0,17,84,0.9168882305277019
Barbarian,2,15,15,2,Barbarian,2,22,14,2,Cleric,2,15,14,2,Sorcerer,2,16,15,2,1,Tortle Druid,2.0,17,33,0.9743114028828316
Cleric,1,8,20,2,Paladin,1,10,19,2,Cleric,1,7,15,2,Bard,1,5,13,2,10,Skulk,0.5,14,18,0.0
Druid,5,43,12,3,Paladin,5,56,18,3,Fighter,5,44,18,3,Barbarian,5,63,15,3,10,Cat,0.0,12,2,1.0
Warlock,5,29,13,3,Sorcerer,5,33,11,3,Sorcerer,5,24,15,3,Warlock,5,29,15,3,10,Mud Mephit,0.25,11,27,0.627790399601783
Fighter,3,27,17,3,Ranger,3,25,16,3,Wizzard,3,13,10,3,Barbarian,3,29,17,3,5,Nilbog,1.0,13,7,0.8709125001711144
Cleric,2,11,14,2,Artificer,2,17,17,2,Warlock,2,14,14,2,Sorcerer,2,15,15,2,1,Mouth of Grolantor,6.0,14,105,0.0
Ranger,4,26,12,3,Bard,4,30,14,3,Sorcerer,4,19,14,3,Rogue,4,40,17,3,10,Tridrone,0.5,15,16,0.0
Barbarian,2,29,14,2,Ranger,2,13,12,2,Druid,2,16,11,2,Monk,2,12,13,2,2,Shadow Mastiff Alpha,3.0,12,44,0.9815104263120856
Fighter,4,43,13,3,Artificer,4,32,16,3,Barbarian,4,42,14,3,Cleric,4,25,17,3,3,Lizard Queen,4.0,15,78,0.0
Paladin,1,9,14,2,Warlock,1,10,12,2,Wizzard,1,3,12,2,Warlock,1,8,13,2,10,Manes,0.125,9,9,0.0
Sorcerer,5,19,15,3,Paladin,5,45,16,3,Fighter,5,38,15,3,Paladin,5,44,19,3,1,Revenant,5.0,13,136,0.7887077165129085
Rogue,4,31,17,3,Barbarian,4,45,12,3,Monk,4,30,12,3,Warlock,4,30,14,3,10,Gas Spore,0.5,5,1,0.37792941825199894
Artificer,4,29,15,3,Bard,4,22,16,3,Monk,4,26,10,3,Warlock,4,31,16,3,1,Duergar Screamer,3.0,15,38,0.9704010468283866
Barbarian,1,10,16,2,Sorcerer,1,7,13,2,Cleric,1,8,14,2,Monk,1,7,15,2,3,Firenewt Warlock of Imix,1.0,10,33,0.5901348651348651
Cleric,4,33,16,3,Monk,4,35,10,3,Cleric,4,30,13,3,Fighter,4,34,13,3,1,Tanarukk,5.0,14,95,0.6260898115908462
Bard,3,20,14,3,Paladin,3,18,15,3,Monk,3,20,15,3,Rogue,3,25,13,3,1,Mage,6.0,12,40,0.0
Druid,3,19,16,3,Rogue,3,20,12,3,Fighter,3,29,12,3,Druid,3,26,15,3,1,Stegosaurus,4.0,13,76,0.9073210413805969
Ranger,1,10,13,2,Wizzard,1,6,10,2,Barbarian,1,11,15,2,Fighter,1,12,15,2,10,Swarm of Rot Grubs,0.5,8,22,0.0
Barbarian,4,40,15,3,Fighter,4,33,17,3,Ranger,4,34,16,3,Cleric,4,32,20,3,3,Helmed Horror,4.0,20,60,0.0
Fighter,3,30,13,3,Barbarian,3,30,15,3,Fighter,3,26,14,3,Warlock,3,18,14,3,3,Swashbuckler,3.0,17,66,0.5614657210401892
Cleric,5,29,19,3,Paladin,5,33,18,3,Paladin,5,43,19,3,Sorcerer,5,36,14,3,3,Giant Vulture,1.0,10,22,0.8933445058937527
Rogue,1,5,16,2,Paladin,1,7,19,2,Sorcerer,1,6,13,2,Sorcerer,1,5,15,2,1,Girallon,4.0,13,59,0.0
Druid,1,11,16,2,Sorcerer,1,5,15,2,Monk,1,9,15,2,Fighter,1,8,14,2,10,Camel,0.125,9,15,0.0
Paladin,1,9,15,2,Artificer,1,9,16,2,Monk,1,7,12,2,Wizzard,1,8,11,2,1,Firenewt Warlock of Imix,1.0,10,33,0.8740440845704004
Paladin,4,30,14,3,Artificer,4,29,17,3,Ranger,4,42,16,3,Warlock,4,22,13,3,2,Ogre Bolt Launcher,2.0,13,59,0.9503741385479381
Druid,4,33,12,3,Wizzard,4,19,14,3,Rogue,4,31,16,3,Warlock,4,24,15,3,4,Giant Boar,2.0,12,42,0.9668307056674791
Cleric,3,23,17,3,Bard,3,18,16,3,Wizzard,3,20,11,3,Rogue,3,30,13,3,10,Mud Mephit,0.25,11,27,0.0
Ranger,3,30,15,3,Cleric,3,26,13,3,Druid,3,22,15,3,Sorcerer,3,13,11,3,1,Tortle Druid,2.0,17,33,1.0
Barbarian,3,39,17,3,Bard,3,24,12,3,Artificer,3,29,12,3,Ranger,3,26,12,3,3,Illusionist Wizard,3.0,12,44,0.03281404699844416
Artificer,2,14,12,2,Bard,2,11,14,2,Ranger,2,24,16,2,Sorcerer,2,15,14,2,1,Barghest,4.0,17,60,0.2904054395557794
