p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Paladin,5,51,17,3,Sorcerer,5,28,15,3,Warlock,5,35,12,3,Paladin,5,47,15,3,2,Hobgoblin Iron Shadow,2.0,15,32,0.9780659720891162
Monk,1,6,13,2,Artificer,1,5,17,2,Rogue,1,9,12,2,Cleric,1,6,17,2,1,Veteran,3.0,17,58,0.0
Bard,5,28,16,3,Ranger,5,56,12,3,Druid,5,33,16,3,Barbarian,5,42,15,3,10,Neogi Hatchling,0.125,11,7,0.9615039483129936
Rogue,5,43,14,3,Wizzard,5,33,13,3,Paladin,5,54,14,3,Fighter,5,44,18,3,1,Veteran,3.0,17,58,0.864015438297908
Bard,1,7,14,2,Cleric,1,6,12,2,Wizzard,1,8,13,2,Sorcerer,1,4,12,2,1,Giff,3.0,16,60,0.0
Artificer,3,20,16,3,Barbarian,3,32,14,3,Ranger,3,26,16,3,Ranger,3,30,15,3,10,Swarm of Wasps,0.5,12,22,0.0
Druid,3,18,13,3,Warlock,3,27,11,3,Artificer,3,22,17,3,Ranger,3,21,12,3,3,Centaur,2.0,12,45,0.0
Rogue,3,23,14,3,Rogue,3,19,13,3,Bard,3,21,14,3,Fighter,3,33,16,3,10,Giant Goat,0.5,11,19,0.0
Fighter,2,19,19,2,Warlock,2,18,15,2,Wizzard,2,15,14,2,Sorcerer,2,13,10,2,10,Neogi Hatchling,0.125,11,7,0.3190783395545345
Paladin,2,13,17,2,Warlock,2,21,11,2,Monk,2,17,14,2,Monk,2,19,14,2,1,Neogi Master,4.0,15,71,0.42203382073636764
Barbarian,5,43,15,3,Fighter,5,47,14,3,Bard,5,34,12,3,Rogue,5,47,16,3,3,Bodak,6.0,15,58,0.3438041718646145
Druid,2,14,11,2,Sorcerer,2,12,15,2,Artificer,2,16,12,2,Monk,2,14,10,2,1,Tanarukk,5.0,14,95,0.0
Sorcerer,5,35,10,3,Sorcerer,5,39,14,3,Wizzard,5,36,13,3,Warlock,5,49,15,3,5,Berserker,2.0,13,67,0.6728490834200983
Barbarian,3,39,13,3,Monk,3,20,10,3,Artificer,3,20,16,3,Artificer,3,20,16,3,10,Giant Weasel,0.125,13,9,0.943851768669287
Wizzard,3,15,14,3,Fighter,3,30,19,3,Warlock,3,21,15,3,Artificer,3,18,18,3,1,Druid,2.0,11,27,0.0
Sorcerer,2,16,14,2,Druid,2,9,14,2,Monk,2,14,13,2,Cleric,2,16,16,2,2,Ogre,2.0,11,59,0.2703629032258064
Rogue,5,43,11,3,Druid,5,38,16,3,Wizzard,5,35,10,3,Wizzard,5,29,13,3,3,Knight,3.0,18,52,0.0
Wizzard,4,20,14,3,Sorcerer,4,23,13,3,Bard,4,31,16,3,Artificer,4,26,15,3,10,Grimlock,0.25,11,11,0.6339435989392905
Artificer,2,18,14,2,Sorcerer,2,12,13,2,Monk,2,13,15,2,Sorcerer,2,11,14,2,2,Pegasus,2.0,12,59,0.12706989021111884
Cleric,3,23,16,3,Barbarian,3,21,17,3,Barbarian,3,33,13,3,Warlock,3,27,16,3,1,Clockwork Stone Defender,4.0,16,105,0.8900941836527897
Wizzard,2,10,15,2,Fighter,2,12,12,2,Barbarian,2,25,17,2,Barbarian,2,24,17,2,1,Faerie Dragon (Orange),1.0,15,14,1.0
Barbarian,5,48,12,3,Bard,5,38,13,3,Rogue,5,31,11,3,Warlock,5,33,16,3,2,Kraken Priest,5.0,15,75,0.49312586896233757
Cleric,2,11,12,2,Druid,2,17,11,2,Ranger,2,19,12,2,Artificer,2,15,16,2,1,Hobgoblin Devastator,4.0,13,45,0.0
Bard,3,26,14,3,Warlock,3,20,15,3,Druid,3,22,16,3,Monk,3,23,12,3,10,Giant Goat,0.5,11,19,0.010656253842399223
Barbarian,4,33,14,3,Paladin,4,34,18,3,Ranger,4,41,17,3,Druid,4,30,13,3,10,Mule,0.125,10,11,0.9645415045887464
Rogue,3,24,13,3,Wizzard,3,21,12,3,Sorcerer,3,16,12,3,Fighter,3,25,12,3,2,Yuan-ti Malison (Type 1),3.0,12,66,0.5578479796636221
Sorcerer,2,9,12,2,Cleric,2,16,13,2,Ranger,2,20,12,2,Bard,2,13,13,2,4,Death Dog,1.0,12,39,0.0
Fighter,2,17,14,2,Artificer,2,14,18,2,Druid,2,18,13,2,Artificer,2,17,17,2,1,Basilisk,3.0,15,52,1.0
Wizzard,4,21,15,3,Paladin,4,34,15,3,Artificer,4,31,13,3,Warlock,4,23,13,3,10,Rust Monster,0.5,14,27,0.8514596459019702
Sorcerer,1,3,14,2,Fighter,1,6,15,2,Ranger,1,10,17,2,Paladin,1,8,18,2,10,Homunculus,0.0,13,5,1.0
Fighter,2,14,18,2,Monk,2,15,11,2,Paladin,2,15,17,2,Barbarian,2,27,17,2,2,Blue Dragon Wyrmling,3.0,17,52,0.2929156102022623
Cleric,5,37,14,3,Paladin,5,35,18,3,Bard,5,37,15,3,Barbarian,5,45,15,3,10,Swarm of Insects,0.5,12,22,0.3958237405045915
Bard,4,39,14,3,Bard,4,36,14,3,Bard,4,34,14,3,Monk,4,23,15,3,10,Cultist,0.125,12,9,0.6323622157744638
Monk,5,37,15,3,Bard,5,35,16,3,Artificer,5,35,17,3,Monk,5,39,14,3,6,Redcap,3.0,14,45,0.4433579591170648
Sorcerer,5,30,10,3,Cleric,5,39,17,3,Wizzard,5,36,14,3,Artificer,5,27,16,3,3,Kobold Dragonshield,1.0,15,44,0.9734442772417455
Rogue,2,13,12,2,Barbarian,2,13,15,2,Cleric,2,11,15,2,Monk,2,18,10,2,1,Swarm of Quippers,1.0,13,28,0.8869483972976858
Artificer,1,10,13,2,Fighter,1,10,16,2,Fighter,1,8,18,2,Barbarian,1,6,14,2,10,Swarm of Bats,0.25,12,22,0.0
Rogue,5,34,12,3,Monk,5,48,14,3,Wizzard,5,23,11,3,Cleric,5,44,16,3,4,Bone Naga (Guardian),4.0,15,58,0.6281249487932863
Sorcerer,2,15,14,2,Monk,2,11,13,2,Sorcerer,2,14,15,2,Rogue,2,15,13,2,10,Lemure,0.0,7,13,0.3161149246068719
Druid,2,15,16,2,Ranger,2,18,17,2,Cleric,2,10,15,2,Paladin,2,17,19,2,1,Young Brass Dragon,6.0,17,110,0.0
Druid,4,27,13,3,Fighter,4,28,13,3,Fighter,4,35,19,3,Cleric,4,27,17,3,2,Yeth Hound,4.0,14,51,0.6553941950691473
Monk,3,21,13,3,Druid,3,24,15,3,Rogue,3,26,17,3,Ranger,3,24,17,3,1,Lost Sorrowsworn,7.0,15,78,0.38586278586278594
Sorcerer,1,4,15,2,Rogue,1,7,15,2,Druid,1,7,12,2,Fighter,1,9,14,2,10,Steam Mephit,0.25,10,21,0.0
Warlock,1,5,11,2,Paladin,1,9,16,2,Sorcerer,1,6,10,2,Barbarian,1,10,12,2,10,Noble,0.125,15,9,0.0
Artificer,1,4,18,2,Rogue,1,11,17,2,Sorcerer,1,4,10,2,Druid,1,10,14,2,1,Orog,2.0,18,42,0.0
Barbarian,3,33,17,3,Cleric,3,16,15,3,Bard,3,17,13,3,Paladin,3,32,17,3,10,Male Steeder,0.25,12,13,0.0
Rogue,2,12,17,2,Fighter,2,15,17,2,Druid,2,17,14,2,Cleric,2,13,17,2,10,Owl,0.0,11,1,0.01210935680685576
Ranger,4,42,17,3,Barbarian,4,31,13,3,Sorcerer,4,28,12,3,Rogue,4,36,14,3,3,Nightmare,3.0,13,68,0.4586167604662459
Druid,5,29,15,3,Fighter,5,41,15,3,Bard,5,31,16,3,Sorcerer,5,37,14,3,3,Bulette,5.0,17,94,0.0
Bard,1,6,13,2,Bard,1,10,14,2,Paladin,1,8,16,2,Wizzard,1,5,15,2,10,Derro,0.25,13,13,0.0
Artificer,3,28,13,3,Druid,3,22,12,3,Paladin,3,26,19,3,Monk,3,19,11,3,1,Winter Wolf,3.0,13,75,0.970382078813975
Monk,5,44,16,3,Cleric,5,49,19,3,Bard,5,28,15,3,Bard,5,41,14,3,9,Ettercap,2.0,13,44,0.0
Artificer,1,11,14,2,Warlock,1,6,15,2,Artificer,1,8,17,2,Ranger,1,11,13,2,1,Hell Hound,3.0,15,45,0.0
Artificer,2,15,18,2,Wizzard,2,15,12,2,Warlock,2,18,14,2,Paladin,2,25,18,2,2,Yuan-ti Broodguard,2.0,14,45,0.8896440129449839
Monk,2,14,11,2,Paladin,2,15,17,2,Rogue,2,13,15,2,Fighter,2,14,14,2,10,Kenku,0.25,13,13,0.0
Fighter,1,10,16,2,Ranger,1,10,13,2,Fighter,1,10,13,2,Cleric,1,10,12,2,10,Lizard,0.0,10,2,0.0
Cleric,3,23,15,3,Sorcerer,3,24,15,3,Cleric,3,18,20,3,Fighter,3,32,19,3,10,Gnoll,0.5,15,22,0.6203865847658553
Druid,2,15,11,2,Rogue,2,17,15,2,Bard,2,16,15,2,Monk,2,14,13,2,10,Cockatrice,0.5,11,27,0.29297211866255485
Fighter,3,25,18,3,Ranger,3,31,16,3,Druid,3,20,16,3,Ranger,3,26,14,3,1,Half-Red Dragon Veteran,5.0,18,65,0.19490380736417576
Ranger,4,29,12,3,Monk,4,27,14,3,Bard,4,31,13,3,Bard,4,30,16,3,10,Darkmantle,0.5,11,22,0.1357114308074479
Paladin,2,14,19,2,Paladin,2,13,16,2,Druid,2,20,15,2,Warlock,2,15,15,2,1,Gauth,6.0,15,52,1.0
Warlock,5,44,13,3,Druid,5,26,11,3,Barbarian,5,58,16,3,Paladin,5,35,17,3,6,Ogre Howdah,2.0,15,59,0.5452597550182319
Monk,4,41,10,3,Cleric,4,32,20,3,Sorcerer,4,23,15,3,Warlock,4,28,13,3,10,Maw Demon,1.0,13,33,0.041912004622945524
Bard,2,16,16,2,Paladin,2,22,19,2,Barbarian,2,20,16,2,Paladin,2,19,18,2,1,Xorn,5.0,19,73,0.4217903107669771
Bard,5,34,15,3,Druid,5,37,11,3,Rogue,5,42,13,3,Ranger,5,47,14,3,10,Axe Beak,0.25,11,19,0.8327556593237521
Monk,3,26,15,3,Warlock,3,24,16,3,Wizzard,3,16,14,3,Sorcerer,3,21,14,3,9,Vargouille,1.0,12,18,0.0
Wizzard,3,12,10,3,Warlock,3,18,11,3,Paladin,3,32,15,3,Artificer,3,17,15,3,1,Water Elemental Myrmidon,7.0,18,127,0.8111737521354065
Paladin,5,51,15,3,Warlock,5,37,15,3,Sorcerer,5,27,15,3,Wizzard,5,37,14,3,10,Drow,0.25,15,13,0.8114154517471163
Paladin,5,47,17,3,Artificer,5,39,13,3,Bard,5,37,16,3,Druid,5,40,11,3,1,Death Kiss,10.0,15,142,0.778524598862799
Fighter,2,19,13,2,Warlock,2,12,13,2,Fighter,2,13,13,2,Fighter,2,17,12,2,1,Annis Hag,6.0,17,90,0.0
Fighter,1,9,15,2,Fighter,1,11,12,2,Cleric,1,5,12,2,Monk,1,9,11,2,2,Bugbear,1.0,16,27,0.4138232720909887
Warlock,5,47,15,3,Artificer,5,35,17,3,Ranger,5,53,12,3,Sorcerer,5,23,14,3,1,Star Spawn Mangler,5.0,14,71,0.736318397910109
Monk,3,26,13,3,Ranger,3,17,14,3,Ranger,3,32,13,3,Druid,3,28,13,3,1,Githzerai Zerth,6.0,17,84,0.0
Sorcerer,4,26,13,3,Monk,4,38,12,3,Wizzard,4,19,10,3,Paladin,4,43,18,3,10,Elk,0.25,10,13,0.5568682160459306
Sorcerer,1,4,11,2,Barbarian,1,7,12,2,Sorcerer,1,7,10,2,Barbarian,1,9,15,2,1,Hell Hound,3.0,15,45,0.0821891128639595
Druid,2,13,11,2,Druid,2,11,16,2,Wizzard,2,8,13,2,Fighter,2,14,18,2,1,Black Pudding,4.0,7,85,1.0
Monk,4,40,15,3,Wizzard,4,20,10,3,Rogue,4,42,16,3,Sorcerer,4,15,11,3,10,Kobold,0.125,12,5,0.8847550531003768
Monk,1,6,13,2,Rogue,1,8,17,2,Ranger,1,9,17,2,Warlock,1,9,12,2,1,Killer Whale,3.0,12,90,0.0
Monk,1,5,16,2,Warlock,1,9,14,2,Barbarian,1,9,12,2,Rogue,1,7,15,2,1,Kuo-toa Monitor,3.0,13,65,0.6285892634207241
Warlock,1,7,12,2,Ranger,1,10,14,2,Bard,1,8,15,2,Wizzard,1,8,14,2,1,Shadow Mastiff Alpha,3.0,12,44,0.644927536231884
Sorcerer,3,21,12,3,Bard,3,27,16,3,Bard,3,24,15,3,Druid,3,26,16,3,1,Armanite,7.0,16,94,0.0
Fighter,5,41,18,3,Rogue,5,31,13,3,Rogue,5,42,17,3,Barbarian,5,57,12,3,1,Chuul,4.0,16,93,0.9654530747335346
Sorcerer,3,22,13,3,Druid,3,22,13,3,Bard,3,19,16,3,Barbarian,3,34,17,3,2,Drow Mage,7.0,12,45,0.0
Sorcerer,4,25,14,3,Paladin,4,43,16,3,Rogue,4,25,11,3,Rogue,4,26,12,3,2,Warlock of the Great Old One,6.0,13,91,0.0
Artificer,2,16,14,2,Fighter,2,21,19,2,Bard,2,13,16,2,Wizzard,2,14,13,2,10,Pony,0.125,10,11,0.0
Ranger,3,36,15,3,Bard,3,19,16,3,Artificer,3,29,15,3,Sorcerer,3,12,13,3,10,Cat,0.0,12,2,1.0
Paladin,2,22,16,2,Ranger,2,15,15,2,Cleric,2,16,17,2,Bard,2,16,16,2,10,Monodrone,0.125,15,5,0.4745183464033304
Monk,3,28,12,3,Fighter,3,32,19,3,Warlock,3,20,12,3,Ranger,3,24,14,3,4,Giant Eagle,1.0,13,26,0.42415851424997764
Cleric,2,12,18,2,Warlock,2,12,11,2,Sorcerer,2,9,14,2,Rogue,2,13,11,2,10,Poisonous Snake,0.125,13,2,0.0
Paladin,1,9,16,2,Paladin,1,7,17,2,Wizzard,1,8,12,2,Druid,1,8,16,2,10,Giant Fire Beetle,0.0,13,4,1.0
Rogue,1,7,17,2,Ranger,1,9,15,2,Wizzard,1,4,10,2,Artificer,1,8,16,2,1,Imp,1.0,13,10,0.8233438485804415
Rogue,5,37,17,3,Paladin,5,45,18,3,Bard,5,26,14,3,Barbarian,5,67,13,3,1,Summer Eladrin,10.0,19,165,0.8133712207705587
Paladin,4,30,18,3,Monk,4,26,16,3,Wizzard,4,28,13,3,Rogue,4,35,11,3,1,Wight,3.0,14,45,0.8920207652374543
Monk,3,24,11,3,Ranger,3,23,15,3,Cleric,3,18,12,3,Barbarian,3,35,13,3,1,Wyvern,6.0,13,110,0.4494455931388966
Sorcerer,5,40,14,3,Artificer,5,37,18,3,Paladin,5,48,18,3,Fighter,5,51,19,3,2,Archdruid,12.0,14,154,0.0
Warlock,5,42,13,3,Rogue,5,38,11,3,Sorcerer,5,30,13,3,Cleric,5,25,17,3,2,Yochlol,10.0,15,136,0.16526344281328575
Rogue,5,33,11,3,Barbarian,5,52,13,3,Artificer,5,45,12,3,Cleric,5,37,14,3,10,Giant Frog,0.25,11,18,0.9263352548862599
Druid,3,19,16,3,Ranger,3,24,17,3,Fighter,3,23,19,3,Rogue,3,23,15,3,10,Shadow,0.5,12,16,0.0
Ranger,4,37,12,3,Artificer,4,25,13,3,Cleric,4,27,16,3,Wizzard,4,20,15,3,10,Giant Crab,0.125,15,13,0.9252972679000876
Wizzard,1,6,15,2,Fighter,1,6,16,2,Druid,1,11,15,2,Wizzard,1,7,14,2,2,Swarm of Poisonous Snakes,2.0,14,36,0.0
Ranger,4,36,12,3,Paladin,4,38,14,3,Artificer,4,31,18,3,Ranger,4,45,12,3,10,Hobgoblin,0.5,18,11,0.9463085652625177
Sorcerer,1,3,10,2,Druid,1,7,11,2,Cleric,1,10,17,2,Barbarian,1,12,16,2,10,Male Steeder,0.25,12,13,0.0
Paladin,2,14,17,2,Rogue,2,12,13,2,Bard,2,16,13,2,Druid,2,10,11,2,1,Water Elemental,5.0,14,114,0.2787456445993032
Fighter,2,21,17,2,Rogue,2,16,17,2,Sorcerer,2,8,10,2,Artificer,2,14,14,2,1,Yuan-ti Nightmare Speaker,4.0,14,71,0.7992371705963939
Cleric,1,6,16,2,Artificer,1,8,18,2,Barbarian,1,9,15,2,Ranger,1,12,14,2,10,Sea Horse,0.0,11,1,0.0
Ranger,4,41,17,3,Monk,4,21,16,3,Druid,4,26,13,3,Artificer,4,29,12,3,4,Lizardfolk Shaman,2.0,13,27,0.9425445341028758
Bard,5,46,16,3,Fighter,5,42,17,3,Paladin,5,40,19,3,Rogue,5,47,17,3,3,Mindwitness,5.0,15,75,0.5978827768769204
Barbarian,4,41,16,3,Druid,4,39,16,3,Rogue,4,33,15,3,Cleric,4,29,16,3,3,Ogre Bolt Launcher,2.0,13,59,0.9430073887871344
Cleric,3,21,15,3,Fighter,3,23,16,3,Wizzard,3,20,12,3,Paladin,3,23,18,3,4,Rhinoceros,2.0,11,45,0.01354458777341559
Ranger,2,15,16,2,Cleric,2,15,18,2,Cleric,2,21,20,2,Bard,2,12,16,2,10,Satyr,0.5,14,31,0.0
Wizzard,2,10,11,2,Barbarian,2,22,16,2,Fighter,2,12,15,2,Ranger,2,15,14,2,1,Deep Scion,3.0,11,67,0.7334576534576535
Rogue,4,27,15,3,Warlock,4,38,15,3,Druid,4,21,11,3,Barbarian,4,36,14,3,1,Death Dog,1.0,12,39,1.0
Bard,1,5,13,2,Ranger,1,10,13,2,Paladin,1,11,16,2,Ranger,1,13,16,2,3,Kobold Scale Sorcerer,1.0,15,27,0.1275769073975352
Monk,4,34,10,3,Warlock,4,33,13,3,Barbarian,4,44,13,3,Warlock,4,23,11,3,2,Triceratops,5.0,13,95,0.19631705302804026
Fighter,2,20,15,2,Bard,2,16,13,2,Artificer,2,14,16,2,Barbarian,2,17,12,2,10,Acolyte,0.25,10,9,1.0
Ranger,3,35,15,3,Druid,3,23,16,3,Warlock,3,24,15,3,Cleric,3,17,18,3,10,Giant Rat,0.125,12,7,0.9574188961967111
Druid,5,28,16,3,Cleric,5,48,13,3,Wizzard,5,29,14,3,Barbarian,5,46,17,3,2,Warlord,12.0,18,229,0.46545896348110516
Monk,5,31,12,3,Druid,5,48,16,3,Fighter,5,45,12,3,Druid,5,36,13,3,4,Girallon,4.0,13,59,0.0
Artificer,1,9,14,2,Artificer,1,4,17,2,Barbarian,1,9,14,2,Sorcerer,1,8,10,2,10,Deer,0.0,13,4,0.3029715762273902
Bard,3,26,16,3,Wizzard,3,23,13,3,Ranger,3,29,17,3,Monk,3,26,13,3,10,Tribal Warrior,0.125,12,11,0.0
Bard,1,7,14,2,Sorcerer,1,9,10,2,Druid,1,8,16,2,Artificer,1,10,17,2,10,Hadrosaurus,0.25,11,19,0.0
Druid,5,43,13,3,Cleric,5,27,13,3,Sorcerer,5,22,10,3,Monk,5,35,16,3,3,Yeti,3.0,12,51,0.0
Bard,5,46,15,3,Artificer,5,31,15,3,Wizzard,5,27,14,3,Monk,5,44,13,3,1,Assassin,8.0,15,78,0.8804976432292058
Paladin,5,56,16,3,Cleric,5,37,17,3,Wizzard,5,25,15,3,Wizzard,5,33,14,3,10,Riding Horse,0.25,10,13,0.6110507081891686
Artificer,1,5,18,2,Rogue,1,8,14,2,Fighter,1,10,15,2,Rogue,1,5,17,2,1,Mummy,3.0,11,58,0.32
Ranger,2,16,12,2,Wizzard,2,14,11,2,Barbarian,2,27,13,2,Artificer,2,17,16,2,10,Needle Blight,0.25,12,11,0.07334726924809636
Druid,1,9,16,2,Wizzard,1,5,13,2,Monk,1,8,11,2,Druid,1,8,16,2,10,Warhorse Skeleton,0.5,13,22,0.0
Warlock,4,29,15,3,Rogue,4,31,16,3,Bard,4,34,13,3,Bard,4,23,12,3,5,Centaur,2.0,12,45,0.0
Sorcerer,1,4,14,2,Cleric,1,6,19,2,Wizzard,1,6,12,2,Warlock,1,9,11,2,1,Mummy,3.0,11,58,0.0
Paladin,1,7,18,2,Rogue,1,8,11,2,Barbarian,1,12,14,2,Bard,1,7,14,2,10,Vine Blight,0.5,12,26,0.0
Barbarian,3,33,17,3,Paladin,3,26,18,3,Warlock,3,26,12,3,Rogue,3,26,12,3,1,Merrenoloth,3.0,13,40,0.9810909090909091
Warlock,3,17,15,3,Fighter,3,33,15,3,Bard,3,16,12,3,Druid,3,18,13,3,3,Orog,2.0,18,42,0.0
Druid,5,37,13,3,Monk,5,42,14,3,Druid,5,39,12,3,Barbarian,5,65,16,3,10,Thug,0.5,11,32,0.9561988609515282
Cleric,1,5,13,2,Barbarian,1,11,14,2,Druid,1,8,12,2,Artificer,1,7,16,2,1,Merrenoloth,3.0,13,40,0.9260472241297342
Bard,4,29,12,3,Wizzard,4,21,12,3,Barbarian,4,51,12,3,Ranger,4,39,17,3,1,Young Green Dragon,8.0,18,136,0.0
Monk,1,8,10,2,Monk,1,9,16,2,Paladin,1,6,19,2,Cleric,1,6,15,2,1,Derro Savant,3.0,13,36,0.0
Cleric,2,12,13,2,Rogue,2,13,12,2,Bard,2,20,13,2,Wizzard,2,9,11,2,10,Giant Poisonous Snake,0.25,14,11,0.0
Monk,4,21,13,3,Ranger,4,42,14,3,Druid,4,28,14,3,Rogue,4,21,17,3,1,Beholder Zombie,5.0,15,93,0.967032967032967
Rogue,4,30,16,3,Monk,4,22,14,3,Monk,4,40,16,3,Cleric,4,31,16,3,1,Faerie Dragon (Violet),2.0,15,14,1.0
Bard,4,29,12,3,Monk,4,22,14,3,Monk,4,39,10,3,Wizzard,4,27,12,3,2,Abjurer Wizard,9.0,12,104,0.0
Druid,3,20,16,3,Bard,3,22,16,3,Wizzard,3,16,10,3,Paladin,3,18,14,3,3,Mimic,2.0,12,58,0.5830481784133469
Rogue,5,43,12,3,Barbarian,5,41,15,3,Bard,5,24,15,3,Druid,5,30,13,3,10,Weasel,0.0,13,1,0.8851102203531185
Warlock,5,36,11,3,Paladin,5,41,15,3,Paladin,5,40,16,3,Barbarian,5,59,16,3,2,Abominable Yeti,9.0,15,137,0.0
Druid,5,43,11,3,Warlock,5,38,12,3,Warlock,5,45,16,3,Artificer,5,37,15,3,3,Enchanter Wizard,5.0,12,49,0.6983928903876003
Fighter,2,16,17,2,Wizzard,2,13,10,2,Druid,2,22,11,2,Artificer,2,13,14,2,3,Xvart Warlock of Raxivort,1.0,12,22,1.0
Wizzard,5,40,12,3,Rogue,5,38,12,3,Bard,5,32,12,3,Wizzard,5,30,12,3,10,Lemure,0.0,7,13,0.8190472041029728
Cleric,1,8,20,2,Artificer,1,9,15,2,Druid,1,6,14,2,Wizzard,1,6,11,2,10,Mastiff,0.125,12,5,0.0
Paladin,2,18,18,2,Bard,2,18,15,2,Ranger,2,21,16,2,Sorcerer,2,12,14,2,10,Raven,0.0,12,1,1.0
Paladin,4,32,17,3,Warlock,4,36,14,3,Fighter,4,29,16,3,Sorcerer,4,23,15,3,2,White Abishai,6.0,15,68,0.4162846008672781
Druid,2,14,11,2,Monk,2,11,14,2,Ranger,2,25,12,2,Sorcerer,2,9,15,2,10,Cat,0.0,12,2,1.0
Sorcerer,2,15,15,2,Ranger,2,14,14,2,Paladin,2,19,14,2,Fighter,2,12,18,2,10,Needle Blight,0.25,12,11,0.06788077876446948
Rogue,2,15,11,2,Druid,2,19,14,2,Barbarian,2,20,12,2,Ranger,2,17,14,2,1,White Dragon Wyrmling,2.0,16,32,0.9123275277086633
Warlock,3,15,12,3,Artificer,3,26,12,3,Warlock,3,24,12,3,Ranger,3,28,16,3,8,Specter,1.0,12,22,0.0
Paladin,3,26,18,3,Sorcerer,3,14,11,3,Cleric,3,21,14,3,Barbarian,3,35,15,3,2,Bugbear,1.0,16,27,0.9119948948689104
Fighter,2,21,16,2,Wizzard,2,14,13,2,Artificer,2,11,12,2,Warlock,2,16,11,2,10,Male Steeder,0.25,12,13,0.0
Monk,2,11,15,2,Druid,2,20,14,2,Barbarian,2,23,16,2,Warlock,2,17,12,2,1,Spectator,3.0,14,39,1.0
Paladin,2,22,15,2,Artificer,2,15,14,2,Warlock,2,13,13,2,Ranger,2,21,14,2,1,Green Hag,3.0,17,82,0.6508890387320104
Monk,4,26,16,3,Artificer,4,34,16,3,Bard,4,31,12,3,Barbarian,4,46,15,3,1,Vampire Spawn,5.0,15,82,0.9162176636877826
Bard,4,26,14,3,Sorcerer,4,19,15,3,Druid,4,32,14,3,Barbarian,4,39,12,3,10,Manes,0.125,9,9,0.9466865422978277
Warlock,2,16,12,2,Wizzard,2,13,10,2,Druid,2,15,11,2,Sorcerer,2,7,14,2,2,Thorny Vegepygmy,1.0,14,27,1.0
Ranger,5,47,14,3,Ranger,5,57,16,3,Bard,5,44,12,3,Warlock,5,29,16,3,10,Fire Snake,1.0,14,22,0.2457481161735128
Wizzard,4,20,11,3,Warlock,4,34,13,3,Artificer,4,33,16,3,Warlock,4,30,13,3,4,Azer,2.0,17,39,0.0
Rogue,2,18,16,2,Artificer,2,13,15,2,Sorcerer,2,14,11,2,Paladin,2,18,17,2,1,Yuan-ti Malison (Type 2),3.0,12,66,0.6921755368814193
Cleric,1,6,18,2,Artificer,1,9,15,2,Monk,1,7,14,2,Paladin,1,12,15,2,1,Yuan-ti Pureblood,1.0,11,40,0.9448818897637795
Bard,4,34,14,3,Druid,4,33,16,3,Barbarian,4,33,12,3,Fighter,4,37,13,3,9,Deinonychus,1.0,13,26,0.0
Sorcerer,1,7,14,2,Druid,1,9,11,2,Ranger,1,9,17,2,Fighter,1,12,18,2,1,Doppelganger,3.0,14,52,0.6988692232055064
Sorcerer,5,27,15,3,Ranger,5,51,17,3,Barbarian,5,54,13,3,Cleric,5,38,18,3,2,Fire Elemental,5.0,13,102,0.8451688145440223
Barbarian,5,42,14,3,Bard,5,27,14,3,Rogue,5,41,17,3,Rogue,5,37,17,3,10,Derro,0.25,13,13,0.919845259230341
Wizzard,1,8,13,2,Fighter,1,9,19,2,Warlock,1,4,11,2,Cleric,1,7,16,2,1,Swashbuckler,3.0,17,66,0.6478581443092485
Druid,3,22,16,3,Wizzard,3,14,11,3,Bard,3,24,16,3,Fighter,3,25,17,3,6,Maw Demon,1.0,13,33,0.0
Fighter,1,8,16,2,Barbarian,1,8,16,2,Warlock,1,9,14,2,Fighter,1,10,12,2,1,Grick,2.0,14,27,0.9349397590361446
Fighter,1,12,13,2,Bard,1,8,13,2,Druid,1,6,16,2,Fighter,1,12,14,2,1,Orog,2.0,18,42,0.36363636363636365
Barbarian,1,12,13,2,Cleric,1,8,19,2,Ranger,1,10,12,2,Barbarian,1,11,12,2,10,Satyr,0.5,14,31,0.0
Artificer,1,10,16,2,Wizzard,1,8,13,2,Barbarian,1,8,14,2,Paladin,1,10,15,2,3,Duergar Soulblade,1.0,14,27,0.0
Warlock,2,14,13,2,Bard,2,13,16,2,Cleric,2,13,15,2,Cleric,2,11,20,2,10,Blink Dog,0.25,13,22,0.0
Wizzard,5,30,11,3,Barbarian,5,51,12,3,Monk,5,41,14,3,Barbarian,5,52,12,3,2,Boneclaw,12.0,16,150,0.32765659228014976
Wizzard,2,9,15,2,Warlock,2,18,11,2,Artificer,2,17,16,2,Barbarian,2,18,17,2,10,Elk,0.25,10,13,0.0
Monk,4,32,11,3,Rogue,4,24,17,3,Paladin,4,36,14,3,Fighter,4,32,17,3,12,Faerie Dragon (Red),1.0,15,14,1.0
Cleric,2,11,16,2,Ranger,2,18,17,2,Monk,2,12,11,2,Monk,2,18,12,2,1,Umber Hulk,5.0,18,93,0.0
Barbarian,3,31,14,3,Artificer,3,18,17,3,Paladin,3,30,15,3,Bard,3,24,14,3,1,Adult Kruthik,2.0,18,39,1.0
Druid,4,28,14,3,Barbarian,4,50,13,3,Warlock,4,33,14,3,Fighter,4,33,13,3,10,Scout,0.5,13,16,0.0
