p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Ranger,3,21,16,3,Warlock,3,21,12,3,Warlock,3,20,16,3,Cleric,3,25,17,3,2,Death Dog,1.0,12,39,0.8185530664708043
Sorcerer,4,30,10,3,Artificer,4,37,14,3,Fighter,4,31,16,3,Druid,4,40,16,3,10,Velociraptor,0.25,13,10,1.0
Bard,2,11,13,2,Warlock,2,18,11,2,Cleric,2,12,14,2,Cleric,2,15,17,2,3,Bard,2.0,15,44,0.0
Rogue,3,24,15,3,Monk,3,28,12,3,Wizzard,3,15,15,3,Cleric,3,22,14,3,3,Gargoyle,2.0,15,52,0.46396864129588283
Warlock,3,18,11,3,Warlock,3,24,13,3,Ranger,3,30,14,3,Druid,3,28,15,3,1,Grick Alpha,7.0,18,75,0.0
Sorcerer,2,11,10,2,Cleric,2,16,12,2,Bard,2,11,16,2,Artificer,2,10,18,2,10,Giant Rat,0.125,12,7,0.0
Barbarian,3,34,15,3,Cleric,3,22,15,3,Druid,3,23,12,3,Warlock,3,19,16,3,6,Duergar,1.0,16,26,0.0
Sorcerer,3,20,13,3,Warlock,3,19,13,3,Fighter,3,34,19,3,Bard,3,28,13,3,2,Babau,4.0,16,82,0.31542229085842505
Artificer,2,16,15,2,Rogue,2,15,17,2,Fighter,2,22,14,2,Paladin,2,18,18,2,1,Incubus,4.0,15,66,0.9371665087518076
Wizzard,5,27,10,3,Cleric,5,41,20,3,Monk,5,40,15,3,Barbarian,5,49,14,3,7,Faerie Dragon (Yellow),1.0,15,14,1.0
Artificer,3,26,18,3,Fighter,3,33,19,3,Rogue,3,25,12,3,Druid,3,20,16,3,10,Bat,0.0,12,1,1.0
Rogue,2,17,13,2,Paladin,2,18,15,2,Barbarian,2,25,14,2,Sorcerer,2,9,14,2,1,Stone Cursed,1.0,17,19,0.9698670605612998
Wizzard,5,30,15,3,Fighter,5,46,12,3,Sorcerer,5,28,12,3,Monk,5,30,15,3,1,Maurezhi,7.0,15,88,0.9695398339195708
Ranger,3,25,13,3,Wizzard,3,15,11,3,Barbarian,3,33,12,3,Rogue,3,28,13,3,10,Hobgoblin,0.5,18,11,0.07344440718469297
Sorcerer,4,22,10,3,Bard,4,29,13,3,Bard,4,35,12,3,Sorcerer,4,24,11,3,2,Ogre Howdah,2.0,15,59,0.5558578165411435
Barbarian,3,20,13,3,Wizzard,3,22,13,3,Bard,3,24,12,3,Barbarian,3,28,17,3,10,Hyena,0.0,11,5,0.0
Warlock,5,36,14,3,Cleric,5,37,15,3,Druid,5,40,12,3,Fighter,5,39,18,3,10,Skulk,0.5,14,18,0.45654173797418224
Artificer,3,25,17,3,Sorcerer,3,21,13,3,Fighter,3,31,16,3,Artificer,3,20,13,3,1,Canoloth,8.0,16,120,0.0
Ranger,3,27,13,3,Monk,3,20,16,3,Paladin,3,26,14,3,Paladin,3,28,15,3,10,Duodrone,0.25,15,11,0.0
Rogue,3,25,14,3,Sorcerer,3,12,14,3,Paladin,3,30,14,3,Barbarian,3,28,13,3,3,Choldrith,3.0,15,66,0.256053748231966
Paladin,1,7,19,2,Fighter,1,9,16,2,Cleric,1,9,12,2,Fighter,1,11,18,2,10,Giant Rat,0.125,12,7,0.25173982136007456
Artificer,1,5,13,2,Wizzard,1,5,14,2,Rogue,1,7,13,2,Fighter,1,10,16,2,1,Martial Arts Adept,3.0,16,60,0.0
Fighter,2,12,18,2,Artificer,2,11,16,2,Rogue,2,15,15,2,Wizzard,2,13,14,2,2,Ettercap,2.0,13,44,0.200328793563117
Artificer,1,8,13,2,Barbarian,1,10,12,2,Ranger,1,7,16,2,Druid,1,10,12,2,10,Flying Sword,0.25,17,17,0.0
Rogue,1,9,15,2,Fighter,1,10,18,2,Monk,1,8,16,2,Wizzard,1,9,14,2,2,Peryton,2.0,13,33,0.5052449965493444
Paladin,2,10,15,2,Paladin,2,17,18,2,Bard,2,13,13,2,Paladin,2,17,14,2,10,Scout,0.5,13,16,0.0
Artificer,3,32,16,3,Barbarian,3,33,15,3,Barbarian,3,36,16,3,Ranger,3,16,12,3,3,Guard Drake,2.0,14,52,0.9745899745899747
Rogue,4,27,13,3,Rogue,4,34,11,3,Ranger,4,39,14,3,Artificer,4,32,12,3,3,Manticore,3.0,14,68,0.3820421510504141
Sorcerer,3,22,13,3,Artificer,3,26,15,3,Rogue,3,25,11,3,Artificer,3,19,13,3,10,Giant Goat,0.5,11,19,0.2974758752184931
Cleric,2,19,18,2,Warlock,2,16,14,2,Ranger,2,19,12,2,Rogue,2,15,12,2,1,Ghoul,1.0,12,22,0.9409187139973414
Druid,3,16,16,3,Bard,3,24,16,3,Warlock,3,25,11,3,Warlock,3,24,14,3,2,Adult Oblex,5.0,14,75,0.0
Warlock,1,11,15,2,Bard,1,10,12,2,Druid,1,8,15,2,Druid,1,6,16,2,3,Lion,1.0,12,26,0.08735193378050522
Ranger,2,17,12,2,Wizzard,2,9,13,2,Bard,2,11,15,2,Sorcerer,2,7,10,2,2,Tortle Druid,2.0,17,33,0.7712383319665762
Monk,3,30,12,3,Druid,3,19,12,3,Fighter,3,26,14,3,Barbarian,3,22,14,3,1,Young Brass Dragon,6.0,17,110,0.0
Barbarian,3,38,13,3,Warlock,3,14,16,3,Monk,3,22,13,3,Wizzard,3,13,12,3,10,Commoner,0.0,10,4,0.9591009950530212
Warlock,3,23,14,3,Sorcerer,3,17,10,3,Ranger,3,28,15,3,Ranger,3,24,13,3,4,Werewolf,3.0,11,58,0.4477001841407874
Barbarian,1,11,14,2,Bard,1,6,16,2,Paladin,1,8,19,2,Warlock,1,9,13,2,10,Mud Mephit,0.25,11,27,0.0
Rogue,3,18,14,3,Druid,3,22,13,3,Warlock,3,16,11,3,Fighter,3,33,16,3,10,Scorpion,0.0,11,1,0.0
Fighter,4,30,18,3,Artificer,4,24,15,3,Barbarian,4,38,14,3,Monk,4,27,10,3,4,Cave Fisher,3.0,16,58,0.77156682507019
Ranger,5,51,12,3,Artificer,5,35,17,3,Druid,5,46,11,3,Barbarian,5,54,13,3,1,Hungry Sorrowsworn,11.0,17,225,0.4412044839916591
Bard,3,27,16,3,Warlock,3,18,14,3,Wizzard,3,14,11,3,Bard,3,24,15,3,5,Ogre Howdah,2.0,15,59,0.0
Artificer,2,11,12,2,Ranger,2,20,13,2,Paladin,2,18,19,2,Rogue,2,18,14,2,2,Orog,2.0,18,42,0.03674014696058784
Paladin,4,28,14,3,Monk,4,37,16,3,Rogue,4,29,14,3,Rogue,4,26,14,3,10,Giant Lizard,0.25,12,19,0.39659836531402165
Druid,3,24,12,3,Artificer,3,31,17,3,Artificer,3,19,17,3,Rogue,3,25,17,3,10,Badger,0.0,10,3,1.0
Paladin,2,25,14,2,Wizzard,2,7,15,2,Barbarian,2,23,13,2,Fighter,2,21,19,2,1,Clockwork Stone Defender,4.0,16,105,0.8161231320770778
Barbarian,2,25,16,2,Monk,2,13,10,2,Paladin,2,12,15,2,Warlock,2,20,11,2,10,Duodrone,0.25,15,11,0.0
Sorcerer,3,11,10,3,Sorcerer,3,24,13,3,Paladin,3,27,14,3,Paladin,3,31,15,3,10,Badger,0.0,10,3,1.0
Wizzard,5,31,14,3,Paladin,5,38,17,3,Cleric,5,41,20,3,Druid,5,31,14,3,2,Vrock,6.0,15,104,0.8503233723755377
Warlock,3,17,11,3,Cleric,3,23,18,3,Druid,3,23,13,3,Artificer,3,22,15,3,1,Cambion,5.0,19,82,0.5988406598027319
Ranger,3,35,13,3,Bard,3,19,16,3,Ranger,3,31,12,3,Sorcerer,3,13,10,3,5,Faerie Dragon (Orange),1.0,15,14,1.0
Cleric,3,23,17,3,Bard,3,26,14,3,Warlock,3,33,15,3,Cleric,3,18,18,3,1,Yuan-ti Nightmare Speaker,4.0,14,71,0.8957233123228695
Bard,5,44,13,3,Warlock,5,44,12,3,Paladin,5,55,17,3,Bard,5,36,13,3,1,Vrock,6.0,15,104,0.9602209944751382
Bard,1,5,12,2,Warlock,1,11,16,2,Bard,1,9,12,2,Artificer,1,8,13,2,1,Poltergeist,2.0,12,22,0.8358283360679145
Artificer,5,34,13,3,Sorcerer,5,27,10,3,Fighter,5,41,12,3,Wizzard,5,18,14,3,10,Jackalwere,0.5,12,18,0.8736362852579097
Rogue,1,7,16,2,Paladin,1,10,16,2,Barbarian,1,9,12,2,Bard,1,4,15,2,10,Giant Owl,0.25,12,19,0.0
Artificer,2,16,17,2,Ranger,2,16,13,2,Monk,2,20,11,2,Monk,2,15,16,2,10,Male Steeder,0.25,12,13,0.0
Barbarian,2,17,13,2,Ranger,2,19,17,2,Sorcerer,2,11,10,2,Barbarian,2,16,15,2,2,Bearded Devil,3.0,13,52,0.3408730775581172
Barbarian,1,8,16,2,Rogue,1,6,11,2,Monk,1,4,16,2,Druid,1,6,12,2,10,Smoke Mephit,0.25,12,22,0.0
Bard,2,15,12,2,Druid,2,17,11,2,Bard,2,12,13,2,Artificer,2,15,17,2,1,Drider,6.0,19,123,0.0
Monk,5,42,13,3,Barbarian,5,63,16,3,Paladin,5,41,15,3,Fighter,5,44,19,3,10,Aarakocra,0.25,12,13,0.9242394987453274
Barbarian,2,23,17,2,Cleric,2,12,16,2,Sorcerer,2,6,13,2,Rogue,2,18,13,2,1,Yuan-ti Nightmare Speaker,4.0,14,71,0.8927837119502533
Cleric,2,12,15,2,Ranger,2,14,14,2,Barbarian,2,25,12,2,Warlock,2,13,16,2,2,Bearded Devil,3.0,13,52,0.3503724786291862
Sorcerer,3,16,15,3,Paladin,3,34,15,3,Ranger,3,21,12,3,Monk,3,27,16,3,2,Yuan-ti Pureblood,1.0,11,40,0.9706044365526313
Barbarian,2,24,16,2,Monk,2,18,14,2,Monk,2,13,11,2,Monk,2,20,11,2,1,Roper,5.0,20,93,0.44211947886876396
Fighter,3,29,19,3,Rogue,3,25,17,3,Druid,3,21,13,3,Bard,3,22,14,3,10,Kobold,0.125,12,5,0.9318863367983066
Sorcerer,5,37,11,3,Barbarian,5,46,15,3,Sorcerer,5,20,11,3,Druid,5,39,16,3,1,Master Thief,5.0,16,84,0.8573114602613628
Ranger,4,38,16,3,Rogue,4,30,11,3,Paladin,4,36,19,3,Druid,4,32,14,3,10,Spider,0.0,12,1,0.0
Barbarian,2,27,12,2,Monk,2,12,10,2,Druid,2,15,12,2,Wizzard,2,12,11,2,1,Mind Flayer,7.0,15,71,0.8136986301369862
Sorcerer,1,7,13,2,Fighter,1,10,15,2,Paladin,1,12,15,2,Druid,1,5,14,2,10,Smoke Mephit,0.25,12,22,0.0
Ranger,2,22,17,2,Artificer,2,16,12,2,Cleric,2,15,20,2,Paladin,2,18,16,2,1,Archer,3.0,16,75,0.5087834599422641
Ranger,3,19,12,3,Druid,3,18,16,3,Fighter,3,35,15,3,Bard,3,23,15,3,2,Tiger,1.0,12,37,0.9728248696548408
Cleric,2,16,17,2,Druid,2,14,15,2,Ranger,2,20,17,2,Wizzard,2,8,11,2,3,Swarm of Poisonous Snakes,2.0,14,36,0.0
Warlock,5,36,13,3,Paladin,5,39,16,3,Artificer,5,31,13,3,Sorcerer,5,28,10,3,1,Winter Eladrin,10.0,19,165,0.6880182005885885
Cleric,2,11,16,2,Bard,2,17,13,2,Wizzard,2,16,10,2,Cleric,2,15,14,2,2,Faerie Dragon (Indigo),2.0,15,14,1.0
Ranger,1,7,13,2,Bard,1,10,16,2,Barbarian,1,12,16,2,Ranger,1,11,13,2,10,Sahuagin,0.5,12,22,0.0
Barbarian,2,24,17,2,Cleric,2,20,17,2,Wizzard,2,16,13,2,Sorcerer,2,9,15,2,1,Wood Woad,5.0,18,75,0.6726439790575917
Druid,5,37,13,3,Bard,5,41,14,3,Ranger,5,28,14,3,Barbarian,5,40,14,3,5,Red Dragon Wyrmling,4.0,17,75,0.0
Fighter,2,16,13,2,Monk,2,12,16,2,Wizzard,2,12,11,2,Cleric,2,14,15,2,1,Giant Crocodile,5.0,14,85,0.11695544554455448
Sorcerer,2,11,12,2,Sorcerer,2,8,12,2,Ranger,2,20,12,2,Artificer,2,22,14,2,10,Awakened Shrub,0.0,9,10,1.0
Fighter,1,7,13,2,Paladin,1,10,19,2,Cleric,1,4,13,2,Warlock,1,6,13,2,10,Giant Rat,0.125,12,7,0.0
Monk,3,24,10,3,Ranger,3,18,12,3,Bard,3,27,15,3,Paladin,3,23,14,3,2,Cloaker,8.0,14,78,0.19697183149962708
Druid,3,19,14,3,Druid,3,24,13,3,Monk,3,21,11,3,Sorcerer,3,21,15,3,1,Cave Bear,2.0,12,42,1.0
Barbarian,4,45,12,3,Monk,4,32,16,3,Wizzard,4,30,10,3,Fighter,4,25,19,3,10,Slaad Tadpole,0.125,12,10,0.7633573688694169
Monk,1,6,12,2,Cleric,1,7,12,2,Ranger,1,10,13,2,Fighter,1,9,16,2,1,Minotaur,3.0,14,76,0.6374322493224933
Wizzard,5,35,14,3,Barbarian,5,57,16,3,Fighter,5,50,13,3,Bard,5,36,13,3,15,Ghoul,1.0,12,22,0.15424033435309958
Druid,2,16,12,2,Fighter,2,17,15,2,Bard,2,14,13,2,Wizzard,2,6,11,2,10,Zombie,0.25,8,22,0.0
Wizzard,3,23,11,3,Warlock,3,26,15,3,Barbarian,3,34,13,3,Cleric,3,15,19,3,1,Chasme,6.0,15,84,0.4854820573050104
Warlock,4,29,14,3,Barbarian,4,55,12,3,Sorcerer,4,22,10,3,Rogue,4,26,17,3,2,Sea Hag,2.0,14,52,0.9443310220852593
Fighter,4,41,13,3,Paladin,4,29,14,3,Monk,4,22,12,3,Sorcerer,4,21,11,3,4,Intellect Devourer,2.0,12,21,0.4947521710810956
Monk,2,13,12,2,Ranger,2,15,12,2,Druid,2,10,14,2,Druid,2,13,16,2,1,Githyanki Warrior,3.0,17,49,1.0
Wizzard,3,26,10,3,Rogue,3,21,11,3,Ranger,3,26,16,3,Ranger,3,28,15,3,2,Spectator,3.0,14,39,0.4176452119309263
Monk,3,25,13,3,Paladin,3,23,18,3,Druid,3,16,15,3,Warlock,3,20,16,3,4,Blue Dragon Wyrmling,3.0,17,52,0.0
Warlock,5,50,16,3,Fighter,5,56,12,3,Warlock,5,33,12,3,Paladin,5,43,18,3,2,Bone Naga (Guardian),4.0,15,58,0.9372123399900413
Warlock,5,40,16,3,Artificer,5,35,15,3,Bard,5,33,15,3,Barbarian,5,57,17,3,6,Plesiosaurus,2.0,13,68,0.5379628831978852
Paladin,5,43,18,3,Druid,5,32,13,3,Paladin,5,49,19,3,Wizzard,5,38,15,3,10,Jackalwere,0.5,12,18,0.9428287734364432
Fighter,3,29,16,3,Monk,3,20,16,3,Monk,3,25,14,3,Monk,3,29,10,3,1,Water Elemental Myrmidon,7.0,18,127,0.6873244072107114
Sorcerer,1,5,15,2,Ranger,1,10,13,2,Bard,1,8,12,2,Paladin,1,8,18,2,10,Goblin,0.25,15,7,0.0
Bard,1,8,12,2,Cleric,1,9,19,2,Sorcerer,1,7,12,2,Fighter,1,11,12,2,10,Bat,0.0,12,1,1.0
Ranger,2,16,13,2,Monk,2,18,10,2,Cleric,2,9,17,2,Ranger,2,23,15,2,1,Cyclops,6.0,14,138,0.0
Druid,4,32,13,3,Paladin,4,43,17,3,Ranger,4,35,14,3,Fighter,4,45,12,3,3,Mezzoloth,5.0,18,75,0.0
Bard,1,4,15,2,Fighter,1,8,16,2,Barbarian,1,10,13,2,Rogue,1,8,12,2,10,Rust Monster,0.5,14,27,0.0
Artificer,5,33,16,3,Rogue,5,42,14,3,Cleric,5,37,16,3,Barbarian,5,54,12,3,10,Goblin,0.25,15,7,0.9221885408945154
Cleric,4,29,12,3,Wizzard,4,14,11,3,Ranger,4,39,12,3,Wizzard,4,19,10,3,10,Commoner,0.0,10,4,0.9141769004966839
Sorcerer,2,8,15,2,Warlock,2,12,11,2,Wizzard,2,10,11,2,Warlock,2,15,11,2,10,Scout,0.5,13,16,0.0
Ranger,3,26,13,3,Cleric,3,17,19,3,Warlock,3,21,12,3,Fighter,3,25,15,3,10,Shadow,0.5,12,16,0.0
Monk,5,47,16,3,Rogue,5,48,11,3,Monk,5,45,14,3,Druid,5,48,13,3,2,Korred,7.0,17,93,0.6702995933018673
Bard,3,16,16,3,Barbarian,3,25,15,3,Druid,3,24,12,3,Ranger,3,27,13,3,2,Copper Dragon Wyrmling,1.0,16,22,0.8178549934707318
Monk,1,6,11,2,Ranger,1,10,12,2,Ranger,1,10,17,2,Cleric,1,7,13,2,1,Leucrotta,3.0,14,67,0.5634178905206944
Rogue,5,42,17,3,Fighter,5,51,13,3,Barbarian,5,52,16,3,Wizzard,5,37,14,3,10,Worg,0.5,13,26,0.5492030995958455
Wizzard,4,29,15,3,Warlock,4,34,11,3,Artificer,4,38,18,3,Sorcerer,4,31,13,3,1,Leucrotta,3.0,14,67,1.0
Monk,3,27,12,3,Fighter,3,25,19,3,Druid,3,20,12,3,Monk,3,25,16,3,1,Lion,1.0,12,26,1.0
Wizzard,5,36,10,3,Paladin,5,46,17,3,Warlock,5,48,14,3,Warlock,5,32,16,3,3,Polar Bear,2.0,12,42,0.6799902735605946
Barbarian,2,16,17,2,Rogue,2,16,13,2,Monk,2,20,10,2,Barbarian,2,19,12,2,2,Stone Cursed,1.0,17,19,0.6798752662001827
Cleric,3,26,16,3,Artificer,3,20,15,3,Warlock,3,24,15,3,Monk,3,18,15,3,2,Warlock of the Great Old One,6.0,13,91,0.0
Warlock,3,30,14,3,Sorcerer,3,20,13,3,Ranger,3,32,13,3,Monk,3,22,14,3,8,Giant Vulture,1.0,10,22,0.0
Ranger,5,38,14,3,Paladin,5,55,16,3,Rogue,5,28,14,3,Wizzard,5,26,12,3,1,Gray Render,12.0,19,189,0.5129758003035768
Artificer,4,30,13,3,Druid,4,31,12,3,Rogue,4,37,13,3,Ranger,4,29,16,3,10,Slaad Tadpole,0.125,12,10,0.9885058475488411
Sorcerer,5,34,10,3,Sorcerer,5,36,10,3,Bard,5,30,14,3,Ranger,5,42,12,3,3,Master Thief,5.0,16,84,0.2644697296367846
Wizzard,2,9,11,2,Warlock,2,13,14,2,Sorcerer,2,12,10,2,Sorcerer,2,9,11,2,1,Wyvern,6.0,13,110,0.0
Druid,4,36,11,3,Artificer,4,38,14,3,Bard,4,28,13,3,Artificer,4,38,15,3,10,Pixie,0.25,15,1,1.0
Druid,4,35,11,3,Bard,4,33,12,3,Sorcerer,4,16,10,3,Druid,4,27,11,3,1,Bulette,5.0,17,94,0.0
Monk,4,21,10,3,Fighter,4,35,18,3,Barbarian,4,42,15,3,Barbarian,4,39,16,3,3,Sahuagin Baron,5.0,16,76,0.0
Wizzard,5,22,14,3,Artificer,5,39,13,3,Warlock,5,34,13,3,Cleric,5,41,19,3,15,Sea Spawn,1.0,11,32,0.0
Bard,4,38,16,3,Warlock,4,33,14,3,Cleric,4,25,19,3,Monk,4,26,14,3,1,Medusa,6.0,15,127,0.626101153843346
Fighter,5,36,15,3,Paladin,5,35,19,3,Bard,5,27,13,3,Cleric,5,39,12,3,10,Vegepygmy,0.25,13,13,0.4704109973472258
Monk,3,19,13,3,Cleric,3,19,15,3,Ranger,3,34,15,3,Cleric,3,18,14,3,2,Redcap,3.0,14,45,0.41022340537369734
Fighter,5,40,18,3,Cleric,5,41,18,3,Cleric,5,31,15,3,Wizzard,5,23,12,3,8,Faerie Dragon (Red),1.0,15,14,1.0
Wizzard,1,5,15,2,Wizzard,1,5,12,2,Warlock,1,5,13,2,Ranger,1,8,14,2,1,Gold Dragon Wyrmling,3.0,17,60,0.0
Monk,1,7,11,2,Rogue,1,8,16,2,Warlock,1,6,14,2,Paladin,1,9,19,2,1,Giant Vulture,1.0,10,22,0.8868686868686868
Artificer,4,28,16,3,Fighter,4,33,15,3,Druid,4,27,16,3,Artificer,4,33,18,3,4,Duergar Stone Guard,2.0,18,39,0.4615784058976124
Barbarian,4,44,17,3,Fighter,4,37,12,3,Cleric,4,27,18,3,Cleric,4,31,18,3,10,Quipper,0.0,13,1,1.0
Artificer,3,14,17,3,Monk,3,23,10,3,Artificer,3,22,16,3,Barbarian,3,32,16,3,1,Female Steeder,1.0,14,30,0.9745171056266692
Barbarian,1,12,17,2,Artificer,1,8,17,2,Wizzard,1,4,14,2,Ranger,1,6,14,2,10,Hobgoblin,0.5,18,11,0.0
Rogue,3,18,12,3,Sorcerer,3,20,11,3,Artificer,3,21,15,3,Druid,3,23,15,3,1,Duergar Xarrorn,2.0,18,26,1.0
Warlock,4,30,12,3,Paladin,4,42,17,3,Druid,4,31,14,3,Paladin,4,28,14,3,10,Tribal Warrior,0.125,12,11,0.5632623559731029
Bard,1,8,14,2,Bard,1,10,12,2,Artificer,1,7,15,2,Cleric,1,4,18,2,1,Winter Wolf,3.0,13,75,0.0
Cleric,1,6,15,2,Sorcerer,1,7,15,2,Paladin,1,12,14,2,Cleric,1,11,17,2,10,Twig Blight,0.125,13,4,0.0
Wizzard,3,11,12,3,Artificer,3,25,13,3,Ranger,3,26,16,3,Bard,3,22,16,3,1,Mind Flayer,7.0,15,71,0.6117173841783218
Wizzard,4,22,14,3,Bard,4,27,12,3,Wizzard,4,18,15,3,Bard,4,26,16,3,1,Chuul,4.0,16,93,0.2953289882857014
Cleric,5,35,18,3,Monk,5,27,13,3,Bard,5,42,15,3,Warlock,5,50,13,3,3,Helmed Horror,4.0,20,60,0.5056118428458855
Sorcerer,4,25,13,3,Warlock,4,34,16,3,Bard,4,27,16,3,Cleric,4,19,15,3,1,Banderhobb,5.0,15,84,0.28065189638184196
Cleric,5,28,15,3,Bard,5,42,12,3,Paladin,5,40,17,3,Barbarian,5,48,13,3,2,Barghest,4.0,17,60,0.8958333333333335
Paladin,4,36,15,3,Fighter,4,33,19,3,Druid,4,26,14,3,Druid,4,24,11,3,1,Imp,1.0,13,10,1.0
Paladin,5,43,18,3,Barbarian,5,58,14,3,Barbarian,5,46,16,3,Wizzard,5,35,11,3,4,Merrow,2.0,13,45,0.48256252230843383
Cleric,1,9,20,2,Monk,1,8,12,2,Warlock,1,11,16,2,Sorcerer,1,3,13,2,10,Skeleton,0.25,13,13,0.0
Fighter,3,24,17,3,Fighter,3,27,17,3,Druid,3,31,15,3,Druid,3,23,13,3,1,Hobgoblin Warlord,6.0,20,97,0.0
Paladin,5,55,18,3,Fighter,5,40,15,3,Barbarian,5,50,16,3,Monk,5,37,14,3,4,Nothic,2.0,15,45,0.8941299691728671
Rogue,2,18,12,2,Artificer,2,13,17,2,Cleric,2,10,19,2,Artificer,2,18,14,2,10,Flying Sword,0.25,17,17,0.0
Bard,1,9,12,2,Fighter,1,13,19,2,Barbarian,1,9,16,2,Sorcerer,1,9,10,2,2,Duergar Hammerer,2.0,17,33,0.1648860398860399
Cleric,4,24,17,3,Cleric,4,34,16,3,Wizzard,4,18,13,3,Ranger,4,40,14,3,10,Giant Spider,1.0,14,26,0.0
Bard,4,36,12,3,Cleric,4,34,16,3,Rogue,4,28,12,3,Cleric,4,32,13,3,10,Slaad Tadpole,0.125,12,10,0.5588367025227639
Druid,3,21,15,3,Bard,3,27,13,3,Cleric,3,18,16,3,Cleric,3,24,18,3,10,Boar,0.25,11,11,0.846991341991342
Warlock,4,35,14,3,Monk,4,27,13,3,Ranger,4,41,15,3,Wizzard,4,25,10,3,12,Giant Octopus,1.0,11,52,0.0
Cleric,4,30,14,3,Warlock,4,20,14,3,Bard,4,25,16,3,Barbarian,4,45,12,3,4,Ogre Chain Brute,3.0,11,59,0.20441899915182357
Sorcerer,3,12,12,3,Monk,3,25,13,3,Warlock,3,27,11,3,Artificer,3,25,16,3,10,Cockatrice,0.5,11,27,0.8893352502224962
Cleric,4,30,12,3,Paladin,4,35,17,3,Monk,4,25,15,3,Ranger,4,28,15,3,10,Constrictor Snake,0.25,12,13,0.5733679354094577
Rogue,1,7,16,2,Druid,1,11,14,2,Fighter,1,7,15,2,Barbarian,1,8,14,2,1,Stone Cursed,1.0,17,19,0.8846719623418652
Wizzard,2,11,11,2,Paladin,2,19,19,2,Warlock,2,16,16,2,Monk,2,18,10,2,1,Kuo-toa Monitor,3.0,13,65,0.6923262048172635
Wizzard,5,27,15,3,Rogue,5,41,13,3,Paladin,5,42,14,3,Paladin,5,41,14,3,1,Couatl,4.0,19,97,0.9570991749604708
Bard,3,23,14,3,Warlock,3,18,11,3,Artificer,3,18,16,3,Artificer,3,16,14,3,10,Stench Kow,0.5,10,15,0.0
Sorcerer,2,15,10,2,Fighter,2,12,19,2,Ranger,2,21,16,2,Druid,2,21,14,2,2,Displacer Beast,3.0,13,85,0.0
Fighter,4,44,17,3,Fighter,4,40,13,3,Barbarian,4,36,17,3,Paladin,4,28,19,3,1,Duergar Warlord,6.0,20,75,0.25143094912799746
Artificer,5,37,13,3,Druid,5,48,13,3,Monk,5,41,11,3,Ranger,5,48,14,3,2,Sahuagin Baron,5.0,16,76,0.42433098265881336
Fighter,3,32,13,3,Barbarian,3,32,13,3,Sorcerer,3,18,15,3,Wizzard,3,23,13,3,10,Shadow,0.5,12,16,0.0
Paladin,5,32,14,3,Artificer,5,32,12,3,Artificer,5,38,15,3,Artificer,5,34,18,3,10,Dust Mephit,0.5,12,17,0.9648548539925919
Fighter,5,44,17,3,Fighter,5,54,17,3,Bard,5,35,13,3,Cleric,5,46,17,3,1,Canoloth,8.0,16,120,0.8668002816559541
Monk,3,25,14,3,Druid,3,21,11,3,Artificer,3,23,15,3,Wizzard,3,15,10,3,2,Transmuter Wizard,5.0,12,49,0.5334811739858715
Bard,3,24,13,3,Cleric,3,29,13,3,Ranger,3,32,15,3,Wizzard,3,21,12,3,1,Shoosuva,8.0,14,136,0.16553372424772625
Wizzard,4,17,11,3,Monk,4,23,16,3,Bard,4,30,16,3,Barbarian,4,39,17,3,10,Swarm of Wasps,0.5,12,22,0.0
Monk,1,10,10,2,Wizzard,1,5,15,2,Paladin,1,11,14,2,Barbarian,1,12,12,2,10,Cockatrice,0.5,11,27,0.0
Artificer,1,8,17,2,Druid,1,4,11,2,Wizzard,1,8,10,2,Druid,1,10,14,2,1,Bulezau,3.0,14,52,0.04270833333333334
Ranger,3,24,12,3,Ranger,3,31,12,3,Ranger,3,32,15,3,Warlock,3,18,12,3,5,Copper Dragon Wyrmling,1.0,16,22,0.0
Warlock,2,19,13,2,Sorcerer,2,10,11,2,Rogue,2,17,12,2,Monk,2,14,13,2,5,Gnoll Flesh Gnawer,1.0,14,22,0.0
Ranger,5,43,16,3,Druid,5,44,13,3,Warlock,5,45,11,3,Druid,5,47,14,3,10,Giant Goat,0.5,11,19,0.9145625727057934
Fighter,4,34,16,3,Wizzard,4,14,14,3,Ranger,4,37,15,3,Rogue,4,31,15,3,1,Chain Devil,8.0,16,85,0.0
Bard,1,8,14,2,Warlock,1,7,14,2,Ranger,1,9,15,2,Cleric,1,7,12,2,10,Hyena,0.0,11,5,0.0
Bard,3,18,14,3,Warlock,3,27,11,3,Monk,3,26,14,3,Cleric,3,30,13,3,1,Young Brass Dragon,6.0,17,110,0.02475669910678576
Wizzard,5,34,13,3,Paladin,5,47,15,3,Druid,5,28,12,3,Barbarian,5,63,16,3,5,Ankylosaurus,3.0,15,68,0.2701488688427152
Ranger,5,47,13,3,Bard,5,33,12,3,Barbarian,5,53,17,3,Cleric,5,30,12,3,1,Owlbear,3.0,13,59,0.9897091286199684
Warlock,1,9,16,2,Sorcerer,1,5,12,2,Ranger,1,10,12,2,Druid,1,8,15,2,1,Merrenoloth,3.0,13,40,0.7959700633275762
