p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Druid,1,9,16,2,Wizzard,1,6,11,2,Fighter,1,11,12,2,Wizzard,1,5,13,2,10,Young Kruthik,0.125,16,9,0.0
Barbarian,3,27,15,3,Rogue,3,29,13,3,Fighter,3,20,13,3,Paladin,3,35,14,3,10,Piercer,0.5,15,22,0.4948684721601096
Barbarian,2,16,15,2,Fighter,2,17,14,2,Artificer,2,13,14,2,Barbarian,2,19,16,2,1,Nightmare,3.0,13,68,0.7572005991736106
Bard,3,24,14,3,Rogue,3,21,12,3,Monk,3,27,10,3,Ranger,3,29,17,3,1,Star Spawn Mangler,5.0,14,71,0.0
Barbarian,3,28,13,3,Barbarian,3,31,16,3,Cleric,3,25,17,3,Druid,3,27,16,3,2,Master Thief,5.0,16,84,0.0
Ranger,1,8,12,2,Ranger,1,9,13,2,Barbarian,1,9,16,2,Warlock,1,7,12,2,10,Steam Mephit,0.25,10,21,0.0
Cleric,2,14,15,2,Cleric,2,14,17,2,Sorcerer,2,15,12,2,Rogue,2,16,14,2,1,Duergar Xarrorn,2.0,18,26,0.6470068771491092
Fighter,5,39,16,3,Barbarian,5,49,12,3,Cleric,5,27,13,3,Artificer,5,29,17,3,3,Mummy,3.0,11,58,0.7310914204604687
Rogue,4,38,14,3,Rogue,4,40,14,3,Monk,4,28,16,3,Artificer,4,20,15,3,2,Fire Giant,9.0,18,162,0.0
Fighter,2,15,19,2,Warlock,2,19,15,2,Warlock,2,19,15,2,Artificer,2,16,18,2,10,Giant Crab,0.125,15,13,0.4859368076411797
Warlock,4,24,16,3,Sorcerer,4,31,13,3,Monk,4,29,10,3,Cleric,4,38,15,3,5,Faerie Dragon (Violet),2.0,15,14,1.0
Ranger,3,28,14,3,Fighter,3,34,14,3,Warlock,3,27,16,3,Paladin,3,27,18,3,10,Giant Wasp,0.5,12,13,0.0
Druid,3,22,13,3,Artificer,3,29,15,3,Druid,3,30,14,3,Wizzard,3,23,15,3,1,Yuan-ti Abomination,7.0,15,127,0.0
Monk,2,16,12,2,Barbarian,2,28,15,2,Artificer,2,17,17,2,Bard,2,14,16,2,2,Yuan-ti Pureblood,1.0,11,40,0.9665024630541873
Warlock,2,15,16,2,Sorcerer,2,17,11,2,Bard,2,15,13,2,Sorcerer,2,12,15,2,10,Skeleton,0.25,13,13,0.0
Artificer,4,34,17,3,Bard,4,28,16,3,Paladin,4,38,15,3,Wizzard,4,17,10,3,1,Cloaker,8.0,14,78,0.8927591833759182
Cleric,5,29,15,3,Artificer,5,47,15,3,Monk,5,29,13,3,Wizzard,5,28,13,3,2,Young Bronze Dragon,8.0,18,142,0.0
Ranger,3,29,13,3,Sorcerer,3,16,12,3,Druid,3,22,16,3,Paladin,3,26,19,3,10,Ox,0.25,10,15,0.0
Rogue,1,6,13,2,Sorcerer,1,8,10,2,Druid,1,9,13,2,Ranger,1,12,14,2,10,Oblex Spawn,0.25,13,18,0.0
Monk,2,12,14,2,Paladin,2,18,15,2,Cleric,2,19,20,2,Bard,2,18,13,2,10,Eagle,0.0,12,3,0.49879753624692896
Monk,1,10,10,2,Rogue,1,8,15,2,Wizzard,1,7,12,2,Bard,1,9,15,2,1,Harpy,1.0,11,38,0.7716284635920094
Ranger,1,9,12,2,Paladin,1,11,18,2,Warlock,1,8,16,2,Bard,1,9,15,2,10,Swarm of Insects,0.5,12,22,0.0
Rogue,3,23,15,3,Rogue,3,22,12,3,Wizzard,3,21,11,3,Ranger,3,31,13,3,1,Spined Devil,2.0,13,22,0.9691788629535502
Barbarian,2,20,14,2,Artificer,2,14,12,2,Monk,2,14,15,2,Cleric,2,15,16,2,10,Gnoll Hunter,0.5,13,22,0.0
Artificer,3,26,14,3,Fighter,3,28,14,3,Warlock,3,19,13,3,Wizzard,3,20,10,3,1,Hobgoblin Warlord,6.0,20,97,0.0
Fighter,3,29,18,3,Cleric,3,20,15,3,Wizzard,3,21,10,3,Warlock,3,25,12,3,1,Warlock of the Fiend,7.0,13,78,0.0
Barbarian,5,59,14,3,Cleric,5,49,19,3,Sorcerer,5,39,10,3,Wizzard,5,34,11,3,1,Annis Hag,6.0,17,90,0.79064356713051
Wizzard,2,13,15,2,Ranger,2,24,12,2,Wizzard,2,13,13,2,Sorcerer,2,15,10,2,2,Poltergeist,2.0,12,22,0.5234185944454893
Cleric,1,8,13,2,Monk,1,7,11,2,Sorcerer,1,7,15,2,Warlock,1,8,15,2,10,Stirge,0.125,14,2,0.0
Artificer,2,9,13,2,Wizzard,2,14,14,2,Paladin,2,13,17,2,Monk,2,15,15,2,1,Annis Hag,6.0,17,90,0.0
Rogue,3,23,11,3,Cleric,3,22,12,3,Warlock,3,27,15,3,Monk,3,26,11,3,1,Barbed Devil,5.0,15,110,0.5143380013424618
Ranger,2,20,16,2,Paladin,2,14,14,2,Monk,2,16,10,2,Rogue,2,17,13,2,10,Homunculus,0.0,13,5,1.0
Ranger,2,18,12,2,Barbarian,2,18,12,2,Warlock,2,14,13,2,Barbarian,2,24,13,2,2,Bugbear Chief,3.0,17,65,0.0369960668633235
Warlock,1,9,16,2,Barbarian,1,12,13,2,Cleric,1,8,17,2,Druid,1,6,11,2,2,Faerie Dragon (Orange),1.0,15,14,1.0
Bard,1,8,14,2,Ranger,1,9,14,2,Rogue,1,8,13,2,Monk,1,10,16,2,1,Harpy,1.0,11,38,0.8278447121820616
Cleric,4,22,20,3,Druid,4,42,14,3,Artificer,4,26,16,3,Sorcerer,4,30,12,3,10,Warhorse,0.5,11,19,0.5280074819734877
Cleric,5,28,12,3,Artificer,5,39,14,3,Fighter,5,46,19,3,Monk,5,37,13,3,2,Flail Snail,3.0,16,52,0.9914169362770611
Warlock,3,19,14,3,Warlock,3,32,12,3,Rogue,3,19,13,3,Wizzard,3,19,12,3,2,Warlock of the Great Old One,6.0,13,91,0.0
Druid,3,22,13,3,Bard,3,17,13,3,Ranger,3,22,14,3,Rogue,3,29,14,3,1,Ankylosaurus,3.0,15,68,0.8654108654108654
Paladin,5,39,16,3,Rogue,5,28,11,3,Barbarian,5,57,15,3,Paladin,5,50,16,3,3,Corpse Flower,8.0,12,127,0.0
Ranger,3,31,17,3,Sorcerer,3,25,11,3,Rogue,3,30,11,3,Paladin,3,29,15,3,2,Transmuter Wizard,5.0,12,49,0.5843803114709153
Paladin,2,19,17,2,Druid,2,14,11,2,Bard,2,13,13,2,Ranger,2,18,17,2,10,Smoke Mephit,0.25,12,22,0.0
Paladin,1,8,14,2,Cleric,1,11,17,2,Rogue,1,6,12,2,Monk,1,10,15,2,1,Kobold Scale Sorcerer,1.0,15,27,0.84860853432282
Sorcerer,3,17,12,3,Paladin,3,27,19,3,Warlock,3,25,14,3,Druid,3,14,13,3,10,Grimlock,0.25,11,11,0.19624841063151519
Rogue,5,42,11,3,Druid,5,32,16,3,Warlock,5,29,15,3,Paladin,5,49,19,3,3,Phase Spider,3.0,13,32,0.9696959389129345
Artificer,5,31,17,3,Artificer,5,33,18,3,Ranger,5,55,16,3,Fighter,5,41,19,3,10,Kenku,0.25,13,13,0.9264260158847134
Sorcerer,5,23,13,3,Ranger,5,44,15,3,Druid,5,40,11,3,Bard,5,46,14,3,10,Berbalang,2.0,14,49,0.0
Rogue,4,39,14,3,Ranger,4,39,15,3,Druid,4,30,15,3,Barbarian,4,38,14,3,2,Adult Oblex,5.0,14,75,0.10496222307593803
Sorcerer,4,22,12,3,Paladin,4,39,19,3,Sorcerer,4,26,11,3,Paladin,4,31,18,3,2,Drow Elite Warrior,5.0,18,71,0.01467519584031745
Sorcerer,5,32,11,3,Monk,5,48,13,3,Rogue,5,31,17,3,Wizzard,5,29,12,3,6,Slithering Tracker,3.0,14,39,0.18083289358293442
Paladin,1,6,15,2,Cleric,1,9,13,2,Paladin,1,9,19,2,Rogue,1,5,14,2,10,Satyr,0.5,14,31,0.0
Barbarian,1,13,17,2,Bard,1,8,15,2,Rogue,1,6,11,2,Warlock,1,6,16,2,10,Ox,0.25,10,15,0.0
Fighter,5,43,18,3,Cleric,5,40,17,3,Warlock,5,31,16,3,Monk,5,48,13,3,10,Nupperibo,0.5,13,11,0.43586533999335814
Rogue,4,31,17,3,Barbarian,4,36,12,3,Sorcerer,4,27,10,3,Barbarian,4,32,17,3,10,Hadrosaurus,0.25,11,19,0.4321765690084954
Rogue,4,24,16,3,Warlock,4,26,11,3,Rogue,4,38,16,3,Rogue,4,32,14,3,10,Darkmantle,0.5,11,22,0.36596484253099476
Paladin,1,8,17,2,Bard,1,5,15,2,Artificer,1,4,13,2,Ranger,1,10,16,2,1,Yuan-ti Pureblood,1.0,11,40,0.9324074074074076
Wizzard,5,22,10,3,Sorcerer,5,26,13,3,Monk,5,42,13,3,Druid,5,42,15,3,2,Star Spawn Hulk,10.0,16,136,0.6921152686975471
Bard,4,34,12,3,Monk,4,36,11,3,Fighter,4,38,19,3,Fighter,4,27,19,3,1,Fire Elemental Myrmidon,7.0,18,123,0.896986485939266
Cleric,1,4,13,2,Cleric,1,8,12,2,Wizzard,1,7,12,2,Paladin,1,12,18,2,1,Peryton,2.0,13,33,0.8007425742574258
Druid,1,7,16,2,Cleric,1,6,14,2,Ranger,1,8,14,2,Barbarian,1,10,13,2,2,Thorny Vegepygmy,1.0,14,27,0.34774366316682576
Artificer,4,36,18,3,Ranger,4,28,15,3,Bard,4,35,12,3,Warlock,4,31,16,3,1,Kobold Scale Sorcerer,1.0,15,27,1.0
Sorcerer,5,36,10,3,Monk,5,34,14,3,Sorcerer,5,37,14,3,Rogue,5,36,14,3,5,Cave Fisher,3.0,16,58,0.6361326765622554
Druid,2,13,13,2,Rogue,2,11,12,2,Rogue,2,21,12,2,Artificer,2,17,12,2,10,Spider,0.0,12,1,0.0
Monk,3,25,11,3,Sorcerer,3,14,11,3,Rogue,3,28,13,3,Warlock,3,19,13,3,1,Grick Alpha,7.0,18,75,0.0
Sorcerer,1,5,10,2,Cleric,1,6,13,2,Bard,1,9,14,2,Sorcerer,1,6,11,2,1,Cave Bear,2.0,12,42,0.0
Wizzard,3,21,11,3,Sorcerer,3,18,11,3,Bard,3,25,14,3,Druid,3,23,16,3,10,Duodrone,0.25,15,11,0.0
Paladin,4,27,17,3,Rogue,4,24,15,3,Barbarian,4,47,15,3,Rogue,4,28,13,3,1,Howler,8.0,16,90,0.8841591629690593
Bard,5,36,14,3,Barbarian,5,45,12,3,Fighter,5,43,16,3,Barbarian,5,45,14,3,1,Githzerai Monk,2.0,14,38,0.9793113817471056
Artificer,3,27,13,3,Wizzard,3,22,13,3,Paladin,3,33,14,3,Paladin,3,22,15,3,10,Firenewt Warrior,0.5,13,27,0.5216347875922344
Cleric,4,34,16,3,Fighter,4,36,14,3,Wizzard,4,31,13,3,Ranger,4,28,13,3,2,Grick Alpha,7.0,18,75,0.0
Druid,4,33,12,3,Fighter,4,44,16,3,Monk,4,38,13,3,Artificer,4,34,16,3,3,Illusionist Wizard,3.0,12,44,0.7677466637200263
Cleric,3,28,19,3,Paladin,3,34,14,3,Druid,3,27,14,3,Ranger,3,30,16,3,6,Thorny Vegepygmy,1.0,14,27,0.7814410122738785
Druid,2,11,13,2,Wizzard,2,10,10,2,Bard,2,14,16,2,Druid,2,12,15,2,1,Helmed Horror,4.0,20,60,0.0
Druid,3,26,15,3,Fighter,3,19,16,3,Monk,3,26,16,3,Wizzard,3,23,15,3,10,Giant Owl,0.25,12,19,0.4133882766402187
Fighter,4,37,18,3,Wizzard,4,20,15,3,Sorcerer,4,30,10,3,Cleric,4,30,18,3,1,Gray Slaad,9.0,18,127,0.42450083312152276
Cleric,3,22,17,3,Wizzard,3,9,13,3,Paladin,3,25,17,3,Monk,3,16,15,3,10,Darkmantle,0.5,11,22,0.0
Warlock,5,36,11,3,Monk,5,42,11,3,Monk,5,33,16,3,Paladin,5,45,17,3,10,Panther,0.25,12,13,0.7763935763935763
Cleric,2,12,20,2,Paladin,2,19,15,2,Ranger,2,12,15,2,Wizzard,2,15,12,2,10,Swarm of Ravens,0.25,12,24,0.0
Warlock,2,18,11,2,Wizzard,2,9,10,2,Paladin,2,15,19,2,Sorcerer,2,16,14,2,1,Polar Bear,2.0,12,42,0.5682381324986958
Monk,3,15,11,3,Fighter,3,23,13,3,Bard,3,21,15,3,Warlock,3,20,12,3,10,Flying Sword,0.25,17,17,0.0
Monk,5,29,14,3,Ranger,5,38,16,3,Monk,5,34,16,3,Bard,5,46,13,3,5,Green Dragon Wyrmling,2.0,17,38,0.0
Rogue,3,19,15,3,Fighter,3,21,14,3,Wizzard,3,22,12,3,Sorcerer,3,11,13,3,1,Githzerai Monk,2.0,14,38,0.6624418752488083
Sorcerer,2,9,11,2,Wizzard,2,13,10,2,Fighter,2,21,16,2,Rogue,2,11,13,2,10,Giant Frog,0.25,11,18,0.0
Bard,4,26,12,3,Bard,4,33,12,3,Fighter,4,33,16,3,Rogue,4,32,11,3,1,Berbalang,2.0,14,49,0.8731642868031912
Wizzard,1,6,10,2,Paladin,1,7,18,2,Fighter,1,10,18,2,Druid,1,10,14,2,10,Oblex Spawn,0.25,13,18,0.0
Warlock,5,45,14,3,Monk,5,40,12,3,Rogue,5,28,13,3,Druid,5,40,11,3,10,Hawk,0.0,13,1,0.9908496732026143
Artificer,4,37,18,3,Rogue,4,19,16,3,Barbarian,4,40,17,3,Barbarian,4,41,15,3,2,Young Copper Dragon,7.0,17,119,0.0
Monk,3,23,14,3,Cleric,3,20,18,3,Ranger,3,28,14,3,Wizzard,3,14,15,3,2,Incubus,4.0,15,66,0.8109421571832394
Ranger,4,45,17,3,Artificer,4,34,15,3,Paladin,4,42,17,3,Sorcerer,4,31,11,3,6,Silver Dragon Wyrmling,2.0,17,45,0.0
Fighter,5,44,17,3,Fighter,5,43,19,3,Monk,5,40,11,3,Ranger,5,39,12,3,6,Giant Scorpion,3.0,15,52,0.0
Artificer,2,12,12,2,Barbarian,2,20,12,2,Monk,2,16,16,2,Artificer,2,16,15,2,1,Water Elemental,5.0,14,114,0.16270161290322582
Paladin,4,39,18,3,Warlock,4,29,12,3,Rogue,4,36,13,3,Fighter,4,32,17,3,2,Master Thief,5.0,16,84,0.0
Sorcerer,3,24,14,3,Cleric,3,23,12,3,Rogue,3,17,16,3,Rogue,3,21,15,3,10,Black Bear,0.5,11,19,0.0
Barbarian,2,25,14,2,Ranger,2,25,12,2,Bard,2,9,16,2,Bard,2,12,12,2,10,Scorpion,0.0,11,1,0.0
Druid,3,27,13,3,Bard,3,30,15,3,Rogue,3,19,11,3,Warlock,3,20,16,3,10,Guard,0.125,16,11,0.0
Sorcerer,1,4,10,2,Paladin,1,10,14,2,Paladin,1,9,15,2,Artificer,1,9,18,2,1,Githzerai Monk,2.0,14,38,0.4368932038834952
Barbarian,4,40,15,3,Wizzard,4,15,12,3,Monk,4,31,10,3,Bard,4,28,12,3,2,Rug of Smothering,2.0,12,33,0.9608491700745728
Artificer,5,42,17,3,Rogue,5,41,17,3,Artificer,5,50,12,3,Bard,5,25,15,3,4,Bugbear Chief,3.0,17,65,0.6129484572892715
Warlock,3,27,13,3,Monk,3,16,10,3,Ranger,3,28,14,3,Bard,3,22,12,3,10,Mule,0.125,10,11,0.550779934357958
Artificer,2,16,13,2,Druid,2,17,13,2,Bard,2,21,13,2,Fighter,2,15,18,2,4,Choker,1.0,16,13,1.0
Cleric,2,16,14,2,Barbarian,2,22,15,2,Rogue,2,19,13,2,Monk,2,14,10,2,2,Quasit,1.0,13,7,0.8927440292702093
Cleric,2,12,15,2,Artificer,2,13,17,2,Fighter,2,20,19,2,Druid,2,10,13,2,4,Female Steeder,1.0,14,30,0.0
Bard,2,18,16,2,Artificer,2,11,18,2,Cleric,2,19,16,2,Ranger,2,19,13,2,10,Frog,0.0,11,1,1.0
Artificer,1,5,14,2,Bard,1,9,15,2,Wizzard,1,6,12,2,Barbarian,1,10,15,2,1,Harpy,1.0,11,38,0.8799145299145299
Fighter,4,30,18,3,Bard,4,27,14,3,Rogue,4,31,17,3,Bard,4,22,15,3,10,Myconid Adult,0.5,12,22,0.20000973804794425
Warlock,2,12,15,2,Sorcerer,2,12,10,2,Paladin,2,14,14,2,Paladin,2,25,15,2,10,Riding Horse,0.25,10,13,0.0
Fighter,4,39,16,3,Artificer,4,32,13,3,Sorcerer,4,26,15,3,Fighter,4,40,17,3,10,Stench Kow,0.5,10,15,0.3212434702448018
Paladin,2,17,15,2,Cleric,2,18,15,2,Paladin,2,12,16,2,Ranger,2,17,12,2,1,Shambling Mound,5.0,15,136,0.0
Artificer,3,24,17,3,Bard,3,30,12,3,Wizzard,3,21,15,3,Artificer,3,25,17,3,3,Dryad,1.0,11,22,0.9658369936554418
Druid,5,44,12,3,Rogue,5,38,12,3,Sorcerer,5,33,14,3,Fighter,5,36,13,3,2,Hungry Sorrowsworn,11.0,17,225,0.0
Ranger,3,25,16,3,Bard,3,28,14,3,Sorcerer,3,10,10,3,Warlock,3,16,13,3,8,Gnoll Flesh Gnawer,1.0,14,22,0.0
Warlock,3,19,14,3,Rogue,3,28,17,3,Ranger,3,31,12,3,Wizzard,3,11,14,3,2,Lizard Queen,4.0,15,78,0.0
Barbarian,1,6,15,2,Barbarian,1,14,14,2,Druid,1,8,11,2,Cleric,1,6,19,2,1,Myconid Sovereign,2.0,13,60,0.6869983948635633
Druid,4,31,11,3,Paladin,4,45,15,3,Fighter,4,31,15,3,Ranger,4,40,16,3,5,Cave Bear,2.0,12,42,0.0
Artificer,4,39,12,3,Druid,4,30,13,3,Sorcerer,4,14,11,3,Fighter,4,42,14,3,1,Umber Hulk,5.0,18,93,0.5171273698589613
Paladin,2,18,17,2,Paladin,2,20,15,2,Paladin,2,23,17,2,Cleric,2,16,17,2,1,Gauth,6.0,15,52,0.9259169159354095
Barbarian,2,30,15,2,Druid,2,11,16,2,Sorcerer,2,15,11,2,Sorcerer,2,13,15,2,2,Ogre Zombie,2.0,8,85,0.5926550096262889
Rogue,2,17,14,2,Wizzard,2,9,12,2,Fighter,2,18,17,2,Wizzard,2,10,15,2,2,Quaggoth Thonot,3.0,13,45,0.5200238863952542
Ranger,4,37,17,3,Barbarian,4,46,15,3,Artificer,4,33,17,3,Artificer,4,25,12,3,10,Needle Blight,0.25,12,11,0.9462368240279887
Fighter,4,41,18,3,Sorcerer,4,24,14,3,Fighter,4,37,13,3,Paladin,4,23,18,3,8,Tiger,1.0,12,37,0.0
Ranger,2,10,13,2,Warlock,2,15,16,2,Wizzard,2,13,10,2,Warlock,2,20,15,2,1,Clockwork Iron Cobra,4.0,13,91,0.49294032023289663
Druid,5,41,13,3,Artificer,5,29,16,3,Cleric,5,48,18,3,Monk,5,36,15,3,10,Ox,0.25,10,15,0.44891951648292894
Wizzard,2,6,13,2,Ranger,2,22,12,2,Cleric,2,18,16,2,Cleric,2,14,13,2,10,Flying Snake,0.125,14,5,0.0
Sorcerer,2,13,14,2,Barbarian,2,24,14,2,Rogue,2,19,13,2,Monk,2,10,12,2,10,Gnoll Hunter,0.5,13,22,0.0
Wizzard,1,5,12,2,Rogue,1,5,17,2,Monk,1,5,15,2,Ranger,1,10,15,2,1,Berbalang,2.0,14,49,0.2857142857142857
Artificer,1,5,18,2,Ranger,1,6,14,2,Fighter,1,10,18,2,Barbarian,1,9,14,2,1,Bandit Captain,2.0,15,65,0.7160256410256411
Paladin,2,19,19,2,Wizzard,2,11,12,2,Wizzard,2,10,15,2,Monk,2,16,11,2,1,Spined Devil,2.0,13,22,0.9818972876788414
Sorcerer,5,35,10,3,Paladin,5,54,17,3,Paladin,5,44,15,3,Cleric,5,33,18,3,2,Kuo-toa Archpriest,6.0,13,97,0.30921958798490146
Bard,1,8,15,2,Rogue,1,9,17,2,Wizzard,1,7,10,2,Druid,1,7,13,2,1,Ghast,2.0,13,36,0.8092522179974653
Cleric,4,32,16,3,Fighter,4,35,19,3,Barbarian,4,32,17,3,Cleric,4,27,15,3,10,Pixie,0.25,15,1,1.0
Wizzard,1,8,12,2,Fighter,1,6,13,2,Wizzard,1,6,15,2,Barbarian,1,7,12,2,1,Ogre Zombie,2.0,8,85,0.0678925035360679
Bard,2,18,13,2,Warlock,2,12,13,2,Sorcerer,2,9,11,2,Paladin,2,23,18,2,1,Galeb Duhr,6.0,16,85,0.6430935766684559
Fighter,1,5,16,2,Fighter,1,12,16,2,Druid,1,7,11,2,Wizzard,1,7,15,2,10,Flying Snake,0.125,14,5,0.0
Paladin,5,51,14,3,Cleric,5,45,20,3,Fighter,5,29,14,3,Sorcerer,5,19,10,3,10,Derro,0.25,13,13,0.9518827406342775
Cleric,4,33,19,3,Barbarian,4,42,14,3,Rogue,4,29,15,3,Wizzard,4,27,10,3,1,Shadar-kai Gloom Weaver,9.0,14,104,0.0
Warlock,4,36,13,3,Monk,4,37,16,3,Monk,4,23,14,3,Rogue,4,30,13,3,1,Mezzoloth,5.0,18,75,0.805363185217855
Ranger,5,49,17,3,Ranger,5,37,16,3,Ranger,5,49,17,3,Bard,5,39,16,3,5,Succubus,4.0,15,66,0.8307142340425246
Druid,4,23,11,3,Ranger,4,46,12,3,Cleric,4,27,19,3,Druid,4,36,11,3,8,Duergar Soulblade,1.0,14,27,0.0
Sorcerer,4,22,15,3,Barbarian,4,35,15,3,Druid,4,34,14,3,Bard,4,36,13,3,6,Ogre Zombie,2.0,8,85,0.0
Warlock,4,32,15,3,Barbarian,4,36,14,3,Bard,4,35,15,3,Fighter,4,45,19,3,1,Ghoul,1.0,12,22,0.9955033624410318
Ranger,1,11,15,2,Warlock,1,7,16,2,Sorcerer,1,5,13,2,Cleric,1,8,17,2,10,Swarm of Ravens,0.25,12,24,0.0
Ranger,5,47,12,3,Warlock,5,42,12,3,Druid,5,40,11,3,Cleric,5,39,19,3,4,Saber-Toothed Tiger,2.0,12,52,0.9147922400953703
Paladin,1,12,16,2,Warlock,1,11,15,2,Rogue,1,9,15,2,Artificer,1,8,14,2,2,Giant Octopus,1.0,11,52,0.18333333333333332
Artificer,3,25,14,3,Cleric,3,22,19,3,Warlock,3,19,12,3,Fighter,3,20,17,3,4,Wererat,2.0,12,33,1.0
Paladin,1,7,17,2,Wizzard,1,7,14,2,Paladin,1,9,15,2,Wizzard,1,6,13,2,1,Priest,2.0,13,27,0.0
Artificer,3,21,12,3,Artificer,3,24,12,3,Rogue,3,20,15,3,Rogue,3,19,17,3,9,Duergar,1.0,16,26,0.0
Fighter,1,7,19,2,Fighter,1,9,13,2,Rogue,1,9,16,2,Barbarian,1,9,12,2,10,Giant Owl,0.25,12,19,0.0
Rogue,4,26,11,3,Rogue,4,33,15,3,Sorcerer,4,34,10,3,Barbarian,4,42,15,3,1,Rhinoceros,2.0,11,45,0.9721167632046797
Monk,5,43,13,3,Artificer,5,40,16,3,Sorcerer,5,25,12,3,Rogue,5,42,17,3,10,Lizardfolk,0.5,15,22,0.9183837034481139
Bard,5,38,15,3,Ranger,5,50,14,3,Bard,5,44,15,3,Warlock,5,36,14,3,8,Cult Fanatic,2.0,13,33,0.0677498270998797
Warlock,5,42,11,3,Sorcerer,5,25,11,3,Artificer,5,39,16,3,Artificer,5,41,15,3,1,Tyrannosaurus Rex,8.0,13,136,0.5628543738032815
Artificer,5,32,16,3,Wizzard,5,30,12,3,Fighter,5,50,16,3,Barbarian,5,51,12,3,1,Mouth of Grolantor,6.0,14,105,0.8563504780882008
Cleric,3,25,16,3,Ranger,3,34,12,3,Druid,3,20,15,3,Ranger,3,32,12,3,3,Spectator,3.0,14,39,0.3049628943817644
Cleric,4,24,18,3,Paladin,4,40,16,3,Paladin,4,34,16,3,Warlock,4,32,12,3,10,Gnoll Witherling,0.25,12,11,0.6099078346449264
Barbarian,3,38,14,3,Fighter,3,27,15,3,Bard,3,22,13,3,Wizzard,3,20,10,3,1,Air Elemental Myrmidon,7.0,18,117,0.12107162564366922
Monk,5,44,12,3,Cleric,5,48,15,3,Barbarian,5,47,12,3,Cleric,5,44,14,3,2,Stone Cursed,1.0,17,19,0.9342843586504914
Druid,1,6,12,2,Monk,1,7,13,2,Cleric,1,8,14,2,Wizzard,1,5,10,2,1,Faerie Dragon (Yellow),1.0,15,14,1.0
Ranger,2,21,16,2,Wizzard,2,10,10,2,Bard,2,18,12,2,Ranger,2,18,14,2,1,Dryad,1.0,11,22,1.0
Monk,1,6,11,2,Cleric,1,6,20,2,Cleric,1,6,19,2,Sorcerer,1,4,11,2,10,Ox,0.25,10,15,0.0
Fighter,5,51,12,3,Cleric,5,37,18,3,Ranger,5,47,13,3,Monk,5,29,13,3,1,Troll,5.0,15,84,0.5258236401878207
Monk,2,11,11,2,Rogue,2,15,14,2,Cleric,2,18,16,2,Artificer,2,18,18,2,1,Clockwork Stone Defender,4.0,16,105,0.6544695071010862
Fighter,2,18,19,2,Rogue,2,10,13,2,Fighter,2,18,16,2,Warlock,2,16,14,2,2,Rutterkin,2.0,12,37,0.787260293288212
Warlock,1,8,15,2,Bard,1,9,16,2,Sorcerer,1,6,12,2,Monk,1,9,10,2,10,Goat,0.0,10,4,0.0
Fighter,4,46,14,3,Paladin,4,34,15,3,Wizzard,4,29,12,3,Sorcerer,4,17,11,3,2,Mezzoloth,5.0,18,75,0.0
Ranger,1,7,16,2,Cleric,1,4,15,2,Ranger,1,8,13,2,Paladin,1,7,17,2,10,Giant Fire Beetle,0.0,13,4,1.0
Paladin,2,21,14,2,Bard,2,13,13,2,Druid,2,10,15,2,Rogue,2,15,13,2,2,Blue Dragon Wyrmling,3.0,17,52,0.6568664040362154
Ranger,5,32,14,3,Artificer,5,32,18,3,Rogue,5,37,13,3,Rogue,5,38,11,3,1,Gibbering Mouther,2.0,9,67,1.0
Cleric,3,27,19,3,Warlock,3,25,14,3,Wizzard,3,20,14,3,Barbarian,3,29,17,3,4,White Dragon Wyrmling,2.0,16,32,0.0
Monk,1,5,13,2,Paladin,1,7,16,2,Cleric,1,6,12,2,Cleric,1,9,15,2,1,Gelatinous Cube,2.0,6,84,0.41480940202167826
Cleric,4,30,17,3,Monk,4,33,13,3,Cleric,4,34,15,3,Barbarian,4,49,12,3,2,Giant Hyena,1.0,12,45,0.9486066069367339
Ranger,4,27,12,3,Paladin,4,43,17,3,Barbarian,4,49,16,3,Sorcerer,4,27,13,3,2,Abjurer Wizard,9.0,12,104,0.0
Artificer,2,16,14,2,Fighter,2,17,15,2,Sorcerer,2,13,15,2,Bard,2,16,16,2,10,Reef Shark,0.5,12,22,0.0
Artificer,5,34,16,3,Wizzard,5,41,14,3,Wizzard,5,28,13,3,Warlock,5,33,16,3,3,Minotaur Skeleton,2.0,12,67,0.9066345304921316
Ranger,1,10,17,2,Paladin,1,10,17,2,Warlock,1,10,12,2,Warlock,1,8,11,2,10,Swarm of Rats,0.25,10,24,0.0
Fighter,3,26,12,3,Sorcerer,3,16,15,3,Sorcerer,3,20,14,3,Druid,3,21,15,3,2,Giant Crocodile,5.0,14,85,0.0
Wizzard,2,12,13,2,Monk,2,19,11,2,Monk,2,18,10,2,Sorcerer,2,10,10,2,10,Swarm of Beetles,0.5,12,22,0.0
Sorcerer,3,21,10,3,Bard,3,25,15,3,Fighter,3,26,16,3,Barbarian,3,33,17,3,10,Sea Horse,0.0,11,1,0.5011234331586957
Fighter,4,35,16,3,Rogue,4,36,11,3,Cleric,4,31,14,3,Bard,4,29,16,3,1,Sword Wraith Commander,8.0,18,127,0.9100593383877349
Sorcerer,1,6,15,2,Warlock,1,9,13,2,Cleric,1,7,14,2,Cleric,1,10,17,2,10,Goat,0.0,10,4,0.0
